STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAPR,EVAP,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WDMV,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT13,WT14,WT16,WT18,WT21,WT22,WV03,WV20
USW00023232,3/24/1997,California,Sacramento,,38,,,,,,,0,0,,,81,49,,,,320,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,3/25/1997,California,Sacramento,,63,,,,,,,0,0,,,82,47,,,,140,,,,,0,,8.9,,,,,,,,,,,,,,,,,,,
USW00023232,3/26/1997,California,Sacramento,,38,,,,,,,0,0,,,80,52,,,,180,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,3/27/1997,California,Sacramento,,50,,,,,,,0,0,,,73,45,,,,320,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,3/28/1997,California,Sacramento,,25,,,,,,,0,0,,,73,47,,,,320,,,,,0,,29.1,,,,,,,,,,,,,,,,,,,
USW00023232,3/29/1997,California,Sacramento,,50,,,,,,,0,0,,,77,46,,,,320,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,3/30/1997,California,Sacramento,,75,,,,,,,0,0,,,68,47,,,,230,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,3/31/1997,California,Sacramento,,63,,,,,,,0,0,,,64,39,,,,320,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,4/1/1997,California,Sacramento,,25,,,,,,,0,0,0,,65,43,,,,320,,,,,0,,29.1,,,,,,,,,,,,,,,,,,,
USW00023232,4/2/1997,California,Sacramento,,0,,,,,,,0,0,0,,71,47,,,,320,,,,,0,,29.1,,,,,,,,,,,,,,,,,,,
USW00023232,4/3/1997,California,Sacramento,,0,,,,,,,0,0,0,,79,46,,,,320,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,4/4/1997,California,Sacramento,,0,,,,,,,0,0,0,,73,46,,,,320,,,,,0,,19.9,,,,,,,,,,,,,,,,,,,
USW00023232,4/5/1997,California,Sacramento,,50,,,,,,,0,0,0,,71,44,,,,320,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,4/6/1997,California,Sacramento,,75,,,,,,,0,0,0,,68,42,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,4/7/1997,California,Sacramento,,50,,,,,,,0,0,0,,72,42,,,,230,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,4/8/1997,California,Sacramento,,50,,,,,,,0,0,0,,73,43,,,,230,,,,,0,,19.9,,,,,,,,,,,,,,,,,,,
USW00023232,4/9/1997,California,Sacramento,,13,,,,,,,0,0,0,,69,42,,,,320,,,,,0,,21.9,,,,,,,,,,,,,,,,,,,
USW00023232,4/10/1997,California,Sacramento,,0,,,,,,,0,0,0,,73,46,,,,270,,,,,0,,17.9,,,,,,,,,,,,,,,,,,,
USW00023232,4/11/1997,California,Sacramento,,25,,,,,,,0,0,0,,74,45,,,,320,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,4/12/1997,California,Sacramento,,63,,,,,,,0,0,0,,76,40,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,4/13/1997,California,Sacramento,,38,,,,,,,0,0,0,,76,48,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,4/14/1997,California,Sacramento,,38,,,,,,,0,0,0,,80,46,,,,320,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,4/15/1997,California,Sacramento,,38,,,,,,,0,0,0,,87,47,,,,230,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,4/16/1997,California,Sacramento,,63,,,,,,,0,0,0,,85,50,,,,230,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,4/17/1997,California,Sacramento,,63,,,,,,,0,0,0,,85,55,,,,230,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,4/18/1997,California,Sacramento,,88,,,,,,,0.15,0,0,,75,53,,,,230,,,,,0,,17.9,,,,,,,,,,,,,,1,,,,,
USW00023232,4/19/1997,California,Sacramento,,100,,,,,,,0,0,0,,74,54,,,,180,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,4/20/1997,California,Sacramento,,88,,,,,,,0,0,0,,80,57,,,,180,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,4/21/1997,California,Sacramento,,75,,,,,,,0.01,0,0,,77,56,,,,230,,,,,0,,17,,,,,,,,,,,,,,1,,,,,
USW00023232,4/22/1997,California,Sacramento,,100,,,,,,,0.02,0,0,,75,51,,,,180,,,,,0,,14.1,,,,,,,,,,,,,,1,,,,,
USW00023232,4/23/1997,California,Sacramento,,50,,,,,,,0,0,0,,76,47,,,,230,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,4/24/1997,California,Sacramento,,13,,,,,,,0,0,0,,77,46,,,,320,,,,,0,,23,,,,,,,,,,,,,,,,,,,
USW00023232,4/25/1997,California,Sacramento,,38,,,,,,,0,0,0,,88,53,,,,320,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,4/26/1997,California,Sacramento,,63,,,,,,,0,0,0,,90,54,,,,230,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,4/27/1997,California,Sacramento,,50,,,,,,,0,0,0,,81,53,,,,230,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,4/28/1997,California,Sacramento,,88,,,,,,,0,0,0,,75,50,,,,270,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,4/29/1997,California,Sacramento,,88,,,,,,,0,0,0,,77,47,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,4/30/1997,California,Sacramento,,50,,,,,,,0,0,0,,78,48,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,5/1/1997,California,Sacramento,,13,,,,,,,0,0,0,,74,46,,,,320,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,5/2/1997,California,Sacramento,,88,,,,,,,0,0,0,,77,49,,,,180,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,5/3/1997,California,Sacramento,,25,,,,,,,0,0,0,,83,50,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,5/4/1997,California,Sacramento,,0,,,,,,,0,0,0,,83,46,,,,230,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/5/1997,California,Sacramento,,50,,,,,,,0,0,0,,85,50,,,,180,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/6/1997,California,Sacramento,,75,,,,,,,0,0,0,,86,54,,,,320,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/7/1997,California,Sacramento,,0,,,,,,,0,0,0,,90,50,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/8/1997,California,Sacramento,,0,,,,,,,0,0,0,,89,52,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/9/1997,California,Sacramento,,0,,,,,,,0,0,0,,91,53,,,,180,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,5/10/1997,California,Sacramento,,13,,,,,,,0,0,0,,92,52,,,,180,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/11/1997,California,Sacramento,,38,,,,,,,0,0,0,,93,53,,,,230,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/12/1997,California,Sacramento,,25,,,,,,,0,0,0,,95,55,,,,230,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,5/13/1997,California,Sacramento,,50,,,,,,,0,0,0,,92,55,,,,180,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/14/1997,California,Sacramento,,38,,,,,,,0,0,0,,92,59,,,,230,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,5/15/1997,California,Sacramento,,38,,,,,,,0,0,0,,91,56,,,,230,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/16/1997,California,Sacramento,,63,,,,,,,0,0,0,,97,58,,,,320,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/17/1997,California,Sacramento,,13,,,,,,,0,0,0,,100,68,,,,320,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,5/18/1997,California,Sacramento,,13,,,,,,,0,0,0,,102,65,,,,320,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,5/19/1997,California,Sacramento,,0,,,,,,,0,0,0,,95,59,,,,180,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,5/20/1997,California,Sacramento,,25,,,,,,,0,0,0,,81,57,,,,180,,,,,0,,21.9,,,,,,,,,,,,,,,,,,,
USW00023232,5/21/1997,California,Sacramento,,38,,,,,,,0,0,0,,87,52,,,,180,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/22/1997,California,Sacramento,,88,,,,,,,0,0,0,,84,56,,,,180,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/23/1997,California,Sacramento,,88,,,,,,,0.35,0,0,,74,57,,,,230,,,,,0,,12.1,,,,1,,,,,,,,1,1,1,,,,,
USW00023232,5/24/1997,California,Sacramento,,38,,,,,,,0,0,0,,80,54,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,5/25/1997,California,Sacramento,,25,,,,,,,0,0,0,,81,49,,,,180,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/26/1997,California,Sacramento,,75,,,,,,,0,0,0,,84,52,,,,270,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,5/27/1997,California,Sacramento,,50,,,,,,,0,0,0,,89,61,,,,270,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,5/28/1997,California,Sacramento,,88,,,,,,,0,0,0,,92,63,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/29/1997,California,Sacramento,,75,,,,,,,0,0,0,,94,62,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,5/30/1997,California,Sacramento,,0,,,,,,,0,0,0,,95,62,,,,180,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,5/31/1997,California,Sacramento,,38,,,,,,,0,0,0,,92,62,,,,20,,,,,0,,714,,,,,,,,,,,,,,,,,,,
USW00023232,6/1/1997,California,Sacramento,,75,8.5,,,,,,0,0,0,,87,61,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,6/2/1997,California,Sacramento,,63,8.28,,,,,,0,0,0,,89,57,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,6/3/1997,California,Sacramento,,100,8.05,,,,,,0.18,0,0,,69,59,,,,180,,,,,0,,14.1,,,,1,,,,,,,,1,1,1,,,,,
USW00023232,6/4/1997,California,Sacramento,,75,7.38,,,,,,0,0,0,,80,57,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,6/5/1997,California,Sacramento,,25,8.72,,,,,,0,0,0,,85,53,,,,270,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,6/6/1997,California,Sacramento,,0,10.74,,,,,,0,0,0,,93,62,,,,320,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,6/7/1997,California,Sacramento,,0,8.5,,,,,,0,0,0,,93,58,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,6/8/1997,California,Sacramento,,25,10.29,,,,,,0,0,0,,88,57,,,,180,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,6/9/1997,California,Sacramento,,38,11.18,,,,,,0,0,0,,89,58,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,6/10/1997,California,Sacramento,,38,11.41,,,,,,0,0,0,,86,58,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,6/11/1997,California,Sacramento,,50,11.63,,,,,,0,0,0,,87,57,,,,180,,,,,0,,17.9,,,,,,,,,,,,,,,,,,,
USW00023232,6/12/1997,California,Sacramento,,25,11.41,,,,,,0.33,0,0,,83,55,,,,180,,,,,0,,17,,,,,,1,,,,,,,,1,,,,,
USW00023232,6/13/1997,California,Sacramento,,38,16.11,,,,,,0.08,0,0,,86,57,,,,320,,,,,0,,28,,,,,,,,,,,,,,1,,,,,
USW00023232,6/14/1997,California,Sacramento,,13,9.84,,,,,,0,0,0,,92,61,,,,230,,,,,0,,25.1,,,,,,,,,,,,,,,,,,,
USW00023232,6/15/1997,California,Sacramento,,0,9.62,,,,,,0,0,0,,91,59,,,,180,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,6/16/1997,California,Sacramento,,13,8.05,,,,,,0,0,0,,96,58,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,6/17/1997,California,Sacramento,,50,9.62,,,,,,0,0,0,,93,60,,,,180,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,6/18/1997,California,Sacramento,,25,8.28,,,,,,0,0,0,,95,60,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,6/19/1997,California,Sacramento,,0,7.83,,,,,,0,0,0,,99,61,,,,180,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,6/20/1997,California,Sacramento,,0,10.74,,,,,,0,0,0,,90,58,,,,180,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,6/21/1997,California,Sacramento,,0,12.3,,,,,,0,0,0,,88,57,,,,180,,,,,0,,17.9,,,,,,,,,,,,,,,,,,,
USW00023232,6/22/1997,California,Sacramento,,0,10.96,,,,,,0,0,0,,86,54,,,,230,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,6/23/1997,California,Sacramento,,0,10.29,,,,,,0,0,0,,89,54,,,,320,,,,,0,,17.9,,,,,,,,,,,,,,,,,,,
USW00023232,6/24/1997,California,Sacramento,,0,8.28,,,,,,0,0,0,,97,59,,,,320,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,6/25/1997,California,Sacramento,,0,6.71,,,,,,0,0,0,,100,59,,,,20,,,,,0,,414.1,,,,,,,,,,,,,,,,,,,
USW00023232,6/26/1997,California,Sacramento,,63,10.74,,,,,,0,0,0,,92,57,,,,180,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,6/27/1997,California,Sacramento,,0,13.87,,,,,,0,0,0,,83,56,,,,180,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,6/28/1997,California,Sacramento,,25,14.76,,,,,,0,0,0,,80,54,,,,180,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,6/29/1997,California,Sacramento,,25,11.86,,,,,,0,0,0,,82,52,,,,180,,,,,0,,23,,,,,,,,,,,,,,,,,,,
USW00023232,6/30/1997,California,Sacramento,,63,10.51,,,,,,0,0,0,,80,56,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,7/1/1997,California,Sacramento,,13,7.83,,,,,,0,0,0,,87,52,,,,320,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,7/2/1997,California,Sacramento,,0,9.84,,,,,,0,0,0,,90,54,,,,320,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,7/3/1997,California,Sacramento,,0,7.61,,,,,,0,0,0,,98,60,,,,230,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/4/1997,California,Sacramento,,0,9.84,,,,,,0,0,0,,96,59,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/5/1997,California,Sacramento,,0,9.62,,,,,,0,0,0,,91,57,,,,180,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/6/1997,California,Sacramento,,0,7.16,,,,,,0,0,0,,98,60,,,,180,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,7/7/1997,California,Sacramento,,0,7.38,,,,,,0,0,0,,101,60,,,,180,,,,,0,,13,,,,,,,,,,,,,,,,,,,
USW00023232,7/8/1997,California,Sacramento,,50,8.28,,,,,,0,0,0,,104,62,,,,230,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/9/1997,California,Sacramento,,50,10.96,,,,,,0,0,0,,98,64,,,,230,,,,,0,,23,,,,,,,,,,,,,,,,,,,
USW00023232,7/10/1997,California,Sacramento,,63,9.84,,,,,,0,0,0,,92,60,,,,230,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,7/11/1997,California,Sacramento,,13,10.51,,,,,,0,0,0,,93,59,,,,180,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,7/12/1997,California,Sacramento,,0,8.28,,,,,,0,0,0,,96,56,,,,180,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/13/1997,California,Sacramento,,0,9.84,,,,,,0,0,0,,95,58,,,,180,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/14/1997,California,Sacramento,,0,10.29,,,,,,0,0,0,,96,60,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/15/1997,California,Sacramento,,0,9.62,,,,,,0,0,0,,100,58,,,,180,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/16/1997,California,Sacramento,,88,10.07,,,,,,0,0,0,,85,60,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/17/1997,California,Sacramento,,13,11.41,,,,,,0,0,0,,92,59,,,,230,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,7/18/1997,California,Sacramento,,0,7.16,,,,,,0,0,0,,95,57,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/19/1997,California,Sacramento,,0,8.72,,,,,,0,0,0,,99,62,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/20/1997,California,Sacramento,,0,10.74,,,,,,0,0,0,,92,58,,,,180,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/21/1997,California,Sacramento,,0,9.4,,,,,,0,0,0,,100,58,,,,230,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,7/22/1997,California,Sacramento,,50,13.2,,,,,,0,0,0,,93,62,,,,230,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,7/23/1997,California,Sacramento,,88,6.49,,,,,,0,0,0,,86,60,,,,180,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/24/1997,California,Sacramento,,63,5.59,,,,,,0,0,0,,95,63,,,,320,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,7/25/1997,California,Sacramento,,25,7.61,,,,,,0,0,0,,100,60,,,,230,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/26/1997,California,Sacramento,,0,11.18,,,,,,0,0,0,,93,60,,,,230,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,7/27/1997,California,Sacramento,,13,11.86,,,,,,0,0,0,,92,57,,,,230,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,7/28/1997,California,Sacramento,,38,10.51,,,,,,0,0,0,,92,56,,,,180,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,7/29/1997,California,Sacramento,,13,11.63,,,,,,0,0,0,,93,57,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,7/30/1997,California,Sacramento,,25,14.09,,,,,,0,0,0,,85,58,,,,180,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,7/31/1997,California,Sacramento,,13,9.4,,,,,,0,0,0,,93,57,,,,180,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/1/1997,California,Sacramento,,25,8.95,,,,,,0,0,0,,94,57,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,8/2/1997,California,Sacramento,,0,7.61,,,,,,0,0,0,,97,59,,,,230,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/3/1997,California,Sacramento,,0,8.5,,,,,,0,0,0,,99,59,,,,230,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,8/4/1997,California,Sacramento,,0,6.49,,,,,,0,0,0,,102,59,,,,320,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/5/1997,California,Sacramento,,13,6.26,,,,,,0,0,0,,107,62,,,,180,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/6/1997,California,Sacramento,,50,6.49,,,,,,0,0,0,,106,64,,,,320,,,,,0,,8.9,,,,,,,,,,,,,,,,,,,
USW00023232,8/7/1997,California,Sacramento,,25,7.61,,,,,,0,0,0,,108,66,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/8/1997,California,Sacramento,,13,10.96,,,,,,0,0,0,,100,63,,,,180,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/9/1997,California,Sacramento,,0,16.11,,,,,,0,0,0,,85,61,,,,230,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,8/10/1997,California,Sacramento,,50,10.96,,,,,,0,0,0,,80,62,,,,230,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/11/1997,California,Sacramento,,0,9.17,,,,,,0,0,0,,90,57,,,,180,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/12/1997,California,Sacramento,,0,8.95,,,,,,0,0,0,,93,58,,,,180,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/13/1997,California,Sacramento,,0,8.5,,,,,,0,0,0,,98,57,,,,180,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/14/1997,California,Sacramento,,38,8.05,,,,,,0,0,0,,96,57,,,,140,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/15/1997,California,Sacramento,,0,13.42,,,,,,0,0,0,,86,59,,,,180,,,,,0,,19.9,,,,,,,,,,,,,,,,,,,
USW00023232,8/16/1997,California,Sacramento,,13,16.11,,,,,,0,0,0,,82,60,,,,230,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,8/17/1997,California,Sacramento,,13,14.76,,,,,,0,0,0,,83,59,,,,230,,,,,0,,17.9,,,,,,,,,,,,,,,,,,,
USW00023232,8/18/1997,California,Sacramento,,0,9.4,,,,,,0,0,0,,89,58,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/19/1997,California,Sacramento,,100,7.38,,,,,,0,0,0,,83,61,,,,230,,,,,0,,13,,,,,,,,,,,,,,1,,,,,
USW00023232,8/20/1997,California,Sacramento,,63,9.62,,,,,,0.32,0,0,,82,63,,,,230,,,,,0,,16.1,,,,1,,,,,,,,1,1,1,,,,,
USW00023232,8/21/1997,California,Sacramento,,0,6.26,,,,,,0,0,0,,94,60,,,,230,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/22/1997,California,Sacramento,,0,10.29,,,,,,0,0,0,,89,62,,,,180,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/23/1997,California,Sacramento,,75,8.72,,,,,,0,0,0,,85,59,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/24/1997,California,Sacramento,,13,8.28,,,,,,0,0,0,,88,61,,,,180,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/25/1997,California,Sacramento,,0,8.95,,,,,,0,0,0,,88,59,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/26/1997,California,Sacramento,,0,9.4,,,,,,0,0,0,,89,60,,,,180,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/27/1997,California,Sacramento,,0,10.07,,,,,,0,0,0,,90,61,,,,180,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,8/28/1997,California,Sacramento,,0,8.05,,,,,,0,0,0,,90,57,,,,230,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/29/1997,California,Sacramento,,0,8.5,,,,,,0,0,0,,90,61,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,8/30/1997,California,Sacramento,,38,10.74,,,,,,0,0,0,,91,59,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,8/31/1997,California,Sacramento,,50,9.62,,,,,,0,0,0,,92,61,,,,230,,,,,0,,13,,,,,,,,,,,,,,,,,,,
USW00023232,9/1/1997,California,Sacramento,,75,8.5,,,,,,0,0,0,,94,61,,,,180,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,9/2/1997,California,Sacramento,,63,9.62,,,,,,0,0,0,,93,63,,,,180,,,,,0,,16.1,,,,,,,,,,,,,,,,,,,
USW00023232,9/3/1997,California,Sacramento,,13,7.16,,,,,,0,0,0,,96,62,,,,230,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,9/4/1997,California,Sacramento,,0,6.71,,,,,,0,0,0,,100,62,,,,320,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,9/5/1997,California,Sacramento,,13,8.5,,,,,,0,0,0,,92,65,,,,230,,,,,0,,17.9,,,,,,,,,,,,,,,,,,,
USW00023232,9/6/1997,California,Sacramento,,0,12.08,,,,,,0,0,0,,92,60,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,9/7/1997,California,Sacramento,,50,9.17,,,,,,0,0,0,,94,57,,,,180,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,9/8/1997,California,Sacramento,,75,7.38,,,,,,0,0,0,,96,64,,,,320,,,,,0,,12.1,,,,,,,,,,,,,,,,,,,
USW00023232,9/9/1997,California,Sacramento,,50,11.63,,,,,,0,0,0,,91,62,,,,180,,,,,0,,21,,,,,,,,,,,,,,,,,,,
USW00023232,9/10/1997,California,Sacramento,,13,11.18,,,,,,0,0,0,,84,60,,,,230,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,9/11/1997,California,Sacramento,,0,8.05,,,,,,0,0,0,,87,58,,,,230,,,,,0,,14.1,,,,,,,,,,,,,,,,,,,
USW00023232,9/12/1997,California,Sacramento,,13,10.74,,,,,,0,0,0,,90,61,,,,180,,,,,0,,15,,,,,,,,,,,,,,,,,,,
USW00023232,9/13/1997,California,Sacramento,,13,13.42,,,,,,0,0,0,,85,60,,,,230,,,,,0,,19.9,,,,,,,,,,,,,,,,,,,
USW00023232,9/14/1997,California,Sacramento,,75,9.17,,,,,,0.16,0,0,,82,59,,,,320,,,,,0,,17.9,,,,,,,,,,,,,,1,,,,,
USW00023232,9/15/1997,California,Sacramento,,25,5.59,,,,,,0,0,0,,80,54,,,,270,,,,,0,,12.1,,,,1,,,,,,,,1,,,,,,,
USW00023232,9/16/1997,California,Sacramento,,0,8.72,,,,,,0,0,0,,85,57,,,,320,,,,,0,,17,,,,,,,,,,,,,,,,,,,
USW00023232,9/17/1997,California,Sacramento,,63,10.29,,,,,,0,0,0,,87,56,,,,180,,,,,0,,17,,,,,,,,,,,,,,,,,,,
