STATION,DATE,STATE,COUNTY,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
USC00472973,9/14/2006,Wisconsin,Adams,,,0,0,0,70,43,44,,,,,,,,
USC00472973,9/15/2006,Wisconsin,Adams,,,0,0,0,74,44,52,,,,,,,,
USC00472973,9/16/2006,Wisconsin,Adams,,,0,0,0,77,52,61,,,,,,,,
USC00472973,9/17/2006,Wisconsin,Adams,,,0.02,0,0,79,61,66,,,,,,,,
USC00472973,9/18/2006,Wisconsin,Adams,,,0,0,0,80,45,46,,,,,,,,
USC00472973,9/19/2006,Wisconsin,Adams,,,0.05,0,0,60,46,47,,,,,,,,
USC00472973,9/20/2006,Wisconsin,Adams,,,0.01,0,0,53,35,35,,,,,,,,
USC00472973,9/21/2006,Wisconsin,Adams,,,0,0,0,58,32,36,,,,,,,,
USC00472973,9/22/2006,Wisconsin,Adams,,,0.28,0,0,64,36,54,,,,,,,,
USC00472973,9/23/2006,Wisconsin,Adams,,,0.16,0,0,68,51,52,,,,,,,,
USC00472973,9/24/2006,Wisconsin,Adams,,,0.1,0,0,69,49,49,,,,,,,,
USC00472973,9/25/2006,Wisconsin,Adams,,,0,0,0,64,39,40,,,,,,,,
USC00472973,9/26/2006,Wisconsin,Adams,,,0,0,0,67,35,35,,,,,,,,
USC00472973,9/27/2006,Wisconsin,Adams,,,0.22,0,0,69,35,54,,,,,,,,
USC00472973,9/28/2006,Wisconsin,Adams,,,0.02,0,0,59,36,40,,,,,,,,
USC00472973,9/29/2006,Wisconsin,Adams,,,0,0,0,57,37,39,,,,,,,,
USC00472973,9/30/2006,Wisconsin,Adams,,,0.01,0,0,53,39,43,,,,,,,,
USC00472973,10/1/2006,Wisconsin,Adams,,,0.01,0,0,65,34,35,,,,,,,,
USC00472973,10/2/2006,Wisconsin,Adams,,,0.13,0,0,74,35,57,,,,,,,,
USC00472973,10/3/2006,Wisconsin,Adams,,,0.59,0,0,81,51,54,,,,,,,,
USC00472973,10/4/2006,Wisconsin,Adams,,,0.12,0,0,78,52,52,,,,,,,,
USC00472973,10/5/2006,Wisconsin,Adams,,,0,0,0,64,32,35,,,,,,,,
USC00472973,10/6/2006,Wisconsin,Adams,,,0,0,0,59,32,32,,,,,,,,
USC00472973,10/7/2006,Wisconsin,Adams,,,0,0,0,64,32,48,,,,,,,,
USC00472973,10/8/2006,Wisconsin,Adams,,,0,0,0,71,48,58,,,,,,,,
USC00472973,10/9/2006,Wisconsin,Adams,,,0,0,0,72,50,51,,,,,,,,
USC00472973,10/10/2006,Wisconsin,Adams,,,0,0,0,56,42,42,,,,,,,,
USC00472973,10/11/2006,Wisconsin,Adams,,,0.34,0,0,52,42,44,,,,,,,,
USC00472973,10/12/2006,Wisconsin,Adams,,,0.04,0,0,44,25,25,,,,,,,,
USC00472973,10/13/2006,Wisconsin,Adams,,,0,0,0,36,25,36,,,,,,,,
USC00472973,10/14/2006,Wisconsin,Adams,,,0,0,0,40,29,29,,,,,,,,
USC00472973,10/15/2006,Wisconsin,Adams,,,0,0,0,40,20,22,,,,,,,,
USC00472973,10/16/2006,Wisconsin,Adams,,,0.01,0,0,59,22,47,,,,,,,,
USC00472973,10/17/2006,Wisconsin,Adams,,,0.51,0,0,52,46,48,,,,,,,,
USC00472973,10/18/2006,Wisconsin,Adams,,,0,0,0,56,42,42,,,,,,,,
USC00472973,10/19/2006,Wisconsin,Adams,,,0.16,0,0,42,36,37,,,,,,,,
USC00472973,10/20/2006,Wisconsin,Adams,,,0,0,0,40,29,32,,,,,,,,
USC00472973,10/21/2006,Wisconsin,Adams,,,0,0,0,43,29,33,,,,,,,,
USC00472973,10/22/2006,Wisconsin,Adams,,,0.5,0,0,46,28,29,,,,,,,,
USC00472973,10/23/2006,Wisconsin,Adams,,,0,0,0,39,29,32,,,,,,,,
USC00472973,10/24/2006,Wisconsin,Adams,,,0.01,0,0,38,21,21,,,,,,,,
USC00472973,10/25/2006,Wisconsin,Adams,,,0,0,0,44,21,28,,,,,,,,
USC00472973,10/26/2006,Wisconsin,Adams,,,0,0,0,50,28,33,,,,,,,,
USC00472973,10/27/2006,Wisconsin,Adams,,,0,0,0,49,30,30,,,,,,,,
USC00472973,10/28/2006,Wisconsin,Adams,,,0,0,0,54,28,36,,,,,,,,
USC00472973,10/29/2006,Wisconsin,Adams,,,0,0,0,50,24,24,,,,,,,,
USC00472973,10/30/2006,Wisconsin,Adams,,,0,0,0,54,24,37,,,,,,,,
USC00472973,10/31/2006,Wisconsin,Adams,,,0,0,0,67,33,33,,,,,,,,
USC00472973,11/1/2006,Wisconsin,Adams,,,0,0,0,40,19,25,,,,,,,,
USC00472973,11/2/2006,Wisconsin,Adams,,,0.01,0.2,0,39,24,24,,,,,,,,
USC00472973,11/3/2006,Wisconsin,Adams,,,0,0,0,34,12,12,,,,,,,,
USC00472973,11/4/2006,Wisconsin,Adams,,,0,0,0,38,12,33,,,,,,,,
USC00472973,11/5/2006,Wisconsin,Adams,,,0,0,0,49,27,40,,,,,,,,
USC00472973,11/6/2006,Wisconsin,Adams,,,0,0,0,61,32,40,,,,,,,,
USC00472973,11/7/2006,Wisconsin,Adams,,,0,0,0,53,36,45,,,,,,,,
USC00472973,11/8/2006,Wisconsin,Adams,,,0.01,0,0,58,45,50,,,,,,,,
USC00472973,11/9/2006,Wisconsin,Adams,,,0,0,0,70,47,51,,,,,,,,
USC00472973,11/10/2006,Wisconsin,Adams,,,0,0,0,55,34,36,,,,,,,,
USC00472973,11/11/2006,Wisconsin,Adams,,,0.39,3,3,36,27,27,,,,,,,,
USC00472973,11/12/2006,Wisconsin,Adams,,,0,0,1,37,23,27,,,,,,,,
USC00472973,11/13/2006,Wisconsin,Adams,,,0.11,0,0,42,27,33,,,,,,,,
USC00472973,11/14/2006,Wisconsin,Adams,,,0.01,0,0,37,32,33,,,,,,,,
USC00472973,11/15/2006,Wisconsin,Adams,,,0,0,0,39,32,33,,,,,,,,
USC00472973,11/16/2006,Wisconsin,Adams,,,0,0,0,45,27,28,,,,,,,,
USC00472973,11/17/2006,Wisconsin,Adams,,,0,0,0,37,27,27,,,,,,,,
USC00472973,11/18/2006,Wisconsin,Adams,,,0,0,0,41,27,31,,,,,,,,
USC00472973,11/19/2006,Wisconsin,Adams,,,0,0,0,38,31,32,,,,,,,,
USC00472973,11/20/2006,Wisconsin,Adams,,,0,0,0,41,17,17,,,,,,,,
USC00472973,11/21/2006,Wisconsin,Adams,,,0,0,0,44,16,42,,,,,,,,
USC00472973,11/22/2006,Wisconsin,Adams,,,0,0,0,53,30,31,,,,,,,,
USC00472973,11/23/2006,Wisconsin,Adams,,,0,0,0,57,28,28,,,,,,,,
USC00472973,11/24/2006,Wisconsin,Adams,,,0,0,0,58,28,37,,,,,,,,
USC00472973,11/25/2006,Wisconsin,Adams,,,0,0,0,56,29,32,,,,,,,,
USC00472973,11/26/2006,Wisconsin,Adams,,,0.03,0,0,55,32,43,,,1,,,,,
USC00472973,11/27/2006,Wisconsin,Adams,,,0.24,0,0,52,43,45,,,,,,,,
USC00472973,11/28/2006,Wisconsin,Adams,,,0.75,0,0,45,39,42,,,,,,,,
USC00472973,11/29/2006,Wisconsin,Adams,,,0.33,0,0,58,37,37,,,,,,,,
USC00472973,11/30/2006,Wisconsin,Adams,,,0.01,0,0,37,13,13,,,,,,,,
USC00472973,12/1/2006,Wisconsin,Adams,,,0,0,0,20,12,20,,,,,,,,
USC00472973,12/2/2006,Wisconsin,Adams,,,0,0,0,30,13,16,,,,,,,,
USC00472973,12/3/2006,Wisconsin,Adams,,,0,0,0,27,9,11,,,,,,,,
USC00472973,12/4/2006,Wisconsin,Adams,,,0,0,0,17,10,14,,,,,,,,
USC00472973,12/5/2006,Wisconsin,Adams,,,0.01,0.5,1,26,-2,6,,,,,,,,
USC00472973,12/6/2006,Wisconsin,Adams,,,0,0,0,34,6,28,,,,,,,,
USC00472973,12/7/2006,Wisconsin,Adams,,,0,0,0,28,2,2,,,,,,,,
USC00472973,12/8/2006,Wisconsin,Adams,,,0,0,0,15,-2,7,,,,,,,,
USC00472973,12/9/2006,Wisconsin,Adams,,,0,0,0,30,7,22,,,,,,,,
USC00472973,12/10/2006,Wisconsin,Adams,,,0,0,0,44,22,35,,,,,,,,
USC00472973,12/11/2006,Wisconsin,Adams,,,0,0,0,46,24,26,,,1,,,,,
USC00472973,12/12/2006,Wisconsin,Adams,,,0.11,0,0,42,26,42,,,,,,,,
USC00472973,12/13/2006,Wisconsin,Adams,,,0,0,0,46,31,31,,,,,,,,
USC00472973,12/14/2006,Wisconsin,Adams,,,0,0,0,40,29,40,,,,,,,,
USC00472973,12/15/2006,Wisconsin,Adams,,,0.03,0,0,52,35,35,,,,,,,,
USC00472973,12/16/2006,Wisconsin,Adams,,,0,0,0,35,28,33,,,,,,,,
USC00472973,12/17/2006,Wisconsin,Adams,,,0,0,0,43,26,26,,,,,,,,
USC00472973,12/18/2006,Wisconsin,Adams,,,0,0,0,41,22,23,,,,,,,,
USC00472973,12/19/2006,Wisconsin,Adams,,,0,0,0,35,14,15,,,,,,,,
USC00472973,12/20/2006,Wisconsin,Adams,,,0,0,0,46,15,30,,,,,,,,
USC00472973,12/21/2006,Wisconsin,Adams,,,0.01,0,0,43,29,35,,,,,,,,
USC00472973,12/22/2006,Wisconsin,Adams,,,0.44,0,0,37,33,37,,,,,,,,
USC00472973,12/23/2006,Wisconsin,Adams,,,0.58,0.7,1,38,32,33,,,,,,,,
USC00472973,12/24/2006,Wisconsin,Adams,,,0,0,0,34,18,19,,,,,,,,
USC00472973,12/25/2006,Wisconsin,Adams,,,0,0,0,46,19,28,,,,,,,,
USC00472973,12/26/2006,Wisconsin,Adams,,,0,0,0,29,24,24,,,,,,,,
USC00472973,12/27/2006,Wisconsin,Adams,,,0,0,0,32,18,26,,,,,,,,
USC00472973,12/28/2006,Wisconsin,Adams,,,0.02,0,0,41,26,33,,,,,,,,
USC00472973,12/29/2006,Wisconsin,Adams,,,0,0,0,37,32,33,,,,,,,,
USC00472973,12/30/2006,Wisconsin,Adams,,,0,0,0,36,33,35,,,1,,,,,
USC00472973,12/31/2006,Wisconsin,Adams,,,0,0,0,42,34,42,,,,,,,,
USC00472973,1/1/2007,Wisconsin,Adams,,,0.48,0,0,46,33,34,,,,,,,,
USC00472973,1/2/2007,Wisconsin,Adams,,,0,0,0,40,21,25,,,,,,,,
USC00472973,1/3/2007,Wisconsin,Adams,,,0,0,0,42,23,33,,,,,,,,
USC00472973,1/4/2007,Wisconsin,Adams,,,0,0,0,51,33,38,,,,,,,,
USC00472973,1/5/2007,Wisconsin,Adams,,,0,0,0,47,37,39,,,,,,,,
USC00472973,1/6/2007,Wisconsin,Adams,,,0,0,0,42,32,32,,,,,,,,
USC00472973,1/7/2007,Wisconsin,Adams,,,0,0,0,35,26,30,,,,,,,,
USC00472973,1/8/2007,Wisconsin,Adams,,,0.03,0,0,40,19,20,,,,,,,,
USC00472973,1/9/2007,Wisconsin,Adams,,,0,0,0,36,18,18,,,,,,,,
USC00472973,1/10/2007,Wisconsin,Adams,,,0,0,0,25,7,13,,,,,,,,
USC00472973,1/11/2007,Wisconsin,Adams,,,0,0,0,38,13,36,,,,,,,,
USC00472973,1/12/2007,Wisconsin,Adams,,,0,0,0,45,30,30,,,,,,,,
USC00472973,1/13/2007,Wisconsin,Adams,,,0,0,0,30,13,13,,,,,,,,
USC00472973,1/14/2007,Wisconsin,Adams,,,0.01,0.1,0,22,13,21,,,,,,,,
USC00472973,1/15/2007,Wisconsin,Adams,,,0.28,2.7,4,26,16,16,,,,,,,,
USC00472973,1/16/2007,Wisconsin,Adams,,,0.04,1.3,4,20,-9,-9,,,,,,,,
USC00472973,1/17/2007,Wisconsin,Adams,,,0,0,4,19,-10,1,,,,,,,,
USC00472973,1/18/2007,Wisconsin,Adams,,,0.02,0.3,4,23,1,19,,,,,,,,
USC00472973,1/19/2007,Wisconsin,Adams,,,0.01,0.5,4,27,19,19,,,,,,,,
USC00472973,1/20/2007,Wisconsin,Adams,,,0,0,4,21,-11,-11,,,,,,,,
USC00472973,1/21/2007,Wisconsin,Adams,,,0.01,0.3,4,23,-11,15,,,,,,,,
USC00472973,1/22/2007,Wisconsin,Adams,,,0.18,2.8,6,26,15,20,,,,,,,,
USC00472973,1/23/2007,Wisconsin,Adams,,,0,0,6,26,16,17,,,,,,,,
USC00472973,1/24/2007,Wisconsin,Adams,,,0,0,5,24,7,7,,,,,,,,
USC00472973,1/25/2007,Wisconsin,Adams,,,0,0,5,25,-4,-4,,,,,,,,
USC00472973,1/26/2007,Wisconsin,Adams,,,0,0,5,24,-5,24,,,,,,,,
USC00472973,1/27/2007,Wisconsin,Adams,,,0,0,4,44,22,25,,,,,,,,
USC00472973,1/28/2007,Wisconsin,Adams,,,0.07,2,5,27,6,11,,,,,,,,
USC00472973,1/29/2007,Wisconsin,Adams,,,0,0,5,19,-1,8,,,,,,,,
USC00472973,1/30/2007,Wisconsin,Adams,,,0.01,0.2,5,22,6,7,,,,,,,,
USC00472973,1/31/2007,Wisconsin,Adams,,,0,0,5,20,-4,-1,,,,,,,,
USC00472973,2/1/2007,Wisconsin,Adams,,,0.01,0.5,5,17,-2,14,,,,,,,,
USC00472973,2/2/2007,Wisconsin,Adams,,,0.01,0.2,5,20,-2,-2,,,,,,,,
USC00472973,2/3/2007,Wisconsin,Adams,,,0.01,0.2,5,7,-7,-4,,,,,,,,
USC00472973,2/4/2007,Wisconsin,Adams,,,0.01,0.1,5,-1,-19,-15,,,,,,,,
USC00472973,2/5/2007,Wisconsin,Adams,,,0,0,5,-5,-21,-18,,,,,,,,
USC00472973,2/6/2007,Wisconsin,Adams,,,0,0,5,3,-23,-9,,,,,,,,
USC00472973,2/7/2007,Wisconsin,Adams,,,0.03,0.5,5,4,-9,-8,,,,,,,,
USC00472973,2/8/2007,Wisconsin,Adams,,,0,0,5,15,-9,-7,,,,,,,,
USC00472973,2/9/2007,Wisconsin,Adams,,,0,0,5,16,-12,-12,,,,,,,,
USC00472973,2/10/2007,Wisconsin,Adams,,,0,0,5,15,-13,-5,,,,,,,,
USC00472973,2/11/2007,Wisconsin,Adams,,,0,0,5,4,-5,9,,,,,,,,
USC00472973,2/12/2007,Wisconsin,Adams,,,0,0,5,20,9,16,,,,,,,,
USC00472973,2/13/2007,Wisconsin,Adams,,,0,0,5,25,11,11,,,,,,,,
USC00472973,2/14/2007,Wisconsin,Adams,,,0,0,5,18,-9,-8,,,,,,,,
USC00472973,2/15/2007,Wisconsin,Adams,,,0,0,5,17,-12,-8,,,,,,,,
USC00472973,2/16/2007,Wisconsin,Adams,,,0,0,5,18,-8,-4,,,,,,,,
USC00472973,2/17/2007,Wisconsin,Adams,,,0,0,5,20,-4,14,,,,,,,,
USC00472973,2/18/2007,Wisconsin,Adams,,,0,0,5,28,1,1,,,,,,,,
USC00472973,2/19/2007,Wisconsin,Adams,,,0,0,5,28,1,15,,,,,,,,
USC00472973,2/20/2007,Wisconsin,Adams,,,0,0,5,24,1,17,,,,,,,,
USC00472973,2/21/2007,Wisconsin,Adams,,,0,0,4,44,17,27,,,,,,,,
USC00472973,2/22/2007,Wisconsin,Adams,,,0,0,4,45,20,27,,,,,,,,
USC00472973,2/23/2007,Wisconsin,Adams,,,0,0,0,51,26,26,,,,,,,,
USC00472973,2/24/2007,Wisconsin,Adams,,,0,0,0,35,16,19,,,,,,,,
USC00472973,2/25/2007,Wisconsin,Adams,,,0.83,7,7,28,19,23,,,,,,,,
USC00472973,2/26/2007,Wisconsin,Adams,,,0.77,8.5,16,28,23,28,,,,,,,,
USC00472973,2/27/2007,Wisconsin,Adams,,,0.07,1.4,14,31,26,27,,,,,,,,
USC00472973,2/28/2007,Wisconsin,Adams,,,0,0,12,32,26,29,,,,,,,,
USC00472973,3/1/2007,Wisconsin,Adams,,,0.06,0.7,13,34,29,29,,,,,,,,
USC00472973,3/2/2007,Wisconsin,Adams,,,0.55,2.1,14,32,28,29,,,,,,,,
USC00472973,3/3/2007,Wisconsin,Adams,,,0.29,4,18,31,16,16,,,,,,,,
USC00472973,3/4/2007,Wisconsin,Adams,,,0.01,0.5,17,24,-1,1,,,,,,,,
USC00472973,3/5/2007,Wisconsin,Adams,,,0,0,14,30,1,17,,,,,,,,
USC00472973,3/6/2007,Wisconsin,Adams,,,0,0,14,22,2,6,,,,,,,,
USC00472973,3/7/2007,Wisconsin,Adams,,,0.21,3.2,16,18,6,13,,,,,,,,
USC00472973,3/8/2007,Wisconsin,Adams,,,0,0,15,30,2,12,,,,,,,,
USC00472973,3/9/2007,Wisconsin,Adams,,,0,0,15,32,12,32,,,,,,,,
USC00472973,3/10/2007,Wisconsin,Adams,,,0,0,11,50,25,29,,,,,,,,
USC00472973,3/11/2007,Wisconsin,Adams,,,0,0,9,49,16,17,,,,,,,,
USC00472973,3/12/2007,Wisconsin,Adams,,,0,0,6,52,17,43,,,,,,,,
USC00472973,3/13/2007,Wisconsin,Adams,,,0,0,3,57,38,47,,,,,,,,
USC00472973,3/14/2007,Wisconsin,Adams,,,0,0,0,63,31,35,,,,,,,,
USC00472973,3/15/2007,Wisconsin,Adams,,,0,0,0,52,25,25,,,,,,,,
USC00472973,3/16/2007,Wisconsin,Adams,,,0,0,0,34,21,22,,,,,,,,
USC00472973,3/17/2007,Wisconsin,Adams,,,0,0,0,37,11,11,,,,,,,,
USC00472973,3/18/2007,Wisconsin,Adams,,,0,0,0,40,11,14,,,,,,,,
USC00472973,3/19/2007,Wisconsin,Adams,,,0.02,0,0,46,14,38,,,,,,,,
USC00472973,3/20/2007,Wisconsin,Adams,,,0,0,0,52,21,21,,,,,,,,
USC00472973,3/21/2007,Wisconsin,Adams,,,0.01,0,0,43,21,35,,,,,,,,
USC00472973,3/22/2007,Wisconsin,Adams,,,0.21,0,0,60,35,40,,,,,,,,
USC00472973,3/23/2007,Wisconsin,Adams,,,0,0,0,54,32,33,,,,,,,,
USC00472973,3/24/2007,Wisconsin,Adams,,,0.01,0,0,64,33,47,,,1,,,,,
USC00472973,3/25/2007,Wisconsin,Adams,,,0.14,0,0,67,47,54,,,,,,,,
USC00472973,3/26/2007,Wisconsin,Adams,,,0,0,0,80,54,55,,,,,,,,
USC00472973,3/27/2007,Wisconsin,Adams,,,0,0,0,83,49,52,,,,,,,,
USC00472973,3/28/2007,Wisconsin,Adams,,,0.04,0,0,67,42,42,,,,,,,,
USC00472973,3/29/2007,Wisconsin,Adams,,,0.01,0,0,45,41,42,,,,,,,,
USC00472973,3/30/2007,Wisconsin,Adams,,,0,0,0,53,42,48,,,,,,,,
USC00472973,3/31/2007,Wisconsin,Adams,,,0.02,0,0,49,40,41,,,,1,,,,
USC00472973,4/1/2007,Wisconsin,Adams,,,0.77,0,0,51,41,46,,,,,,,,
USC00472973,4/2/2007,Wisconsin,Adams,,,0.09,0,0,49,39,40,,,,,,,,
USC00472973,4/3/2007,Wisconsin,Adams,,,0.26,0,0,54,40,43,,,,,,,,
USC00472973,4/4/2007,Wisconsin,Adams,,,0.07,0,0,47,21,21,,,,,,,,
USC00472973,4/5/2007,Wisconsin,Adams,,,0.01,0.1,0,28,19,19,,,,,,,,
USC00472973,4/6/2007,Wisconsin,Adams,,,0,0,0,35,18,19,,,,,,,,
USC00472973,4/7/2007,Wisconsin,Adams,,,0.01,0.1,0,30,17,18,,,,,,,,
USC00472973,4/8/2007,Wisconsin,Adams,,,0.01,0.1,0,30,18,26,,,,,,,,
USC00472973,4/9/2007,Wisconsin,Adams,,,0,0,0,37,23,29,,,,,,,,
USC00472973,4/10/2007,Wisconsin,Adams,,,0,0,0,45,23,24,,,,,,,,
USC00472973,4/11/2007,Wisconsin,Adams,,,0.13,1.1,1,50,24,32,,,,,,,,
USC00472973,4/12/2007,Wisconsin,Adams,,,0.34,3.3,3,33,28,30,,,,,,,,
USC00472973,4/13/2007,Wisconsin,Adams,,,0,0,0,43,27,30,,,,,,,,
USC00472973,4/14/2007,Wisconsin,Adams,,,0,0,0,52,24,29,,,,,,,,
USC00472973,4/15/2007,Wisconsin,Adams,,,0,0,0,56,25,36,,,,,,,,
USC00472973,4/16/2007,Wisconsin,Adams,,,0,0,0,59,25,27,,,,,,,,
USC00472973,4/17/2007,Wisconsin,Adams,,,0,0,0,67,27,45,,,,,,,,
USC00472973,4/18/2007,Wisconsin,Adams,,,0,0,0,65,34,37,,,,,,,,
USC00472973,4/19/2007,Wisconsin,Adams,,,0,0,0,56,37,44,,,,,,,,
USC00472973,4/20/2007,Wisconsin,Adams,,,0,0,0,64,32,35,,,,,,,,
USC00472973,4/21/2007,Wisconsin,Adams,,,0,0,0,70,35,45,,,,,,,,
USC00472973,4/22/2007,Wisconsin,Adams,,,0,0,0,78,45,60,,,,,,,,
USC00472973,4/23/2007,Wisconsin,Adams,,,0.13,0,0,83,55,57,,,,,,,,
USC00472973,4/24/2007,Wisconsin,Adams,,,0,0,0,68,38,47,,,,,,,,
USC00472973,4/25/2007,Wisconsin,Adams,,,0.23,0,0,63,45,46,,,,,,,,
USC00472973,4/26/2007,Wisconsin,Adams,,,0,0,0,57,42,44,,,,,,,,
USC00472973,4/27/2007,Wisconsin,Adams,,,0.37,0,0,45,40,41,,,,,,,,
USC00472973,4/28/2007,Wisconsin,Adams,,,0.01,0,0,63,41,53,,,,,,,,
USC00472973,4/29/2007,Wisconsin,Adams,,,0,0,0,73,42,57,,,,,,,,
USC00472973,4/30/2007,Wisconsin,Adams,,,0,0,0,88,47,51,,,,,,,,
USC00472973,5/1/2007,Wisconsin,Adams,,,0.63,0,0,67,46,55,,,,,,,,
USC00472973,5/2/2007,Wisconsin,Adams,,,0,0,0,73,41,46,,,,,,,,
USC00472973,5/3/2007,Wisconsin,Adams,,,0,0,0,65,43,48,,,,,,,,
USC00472973,5/4/2007,Wisconsin,Adams,,,0,0,0,67,47,49,,,,,,,,
USC00472973,5/5/2007,Wisconsin,Adams,,,0.15,0,0,70,49,50,,,,,,,,
USC00472973,5/6/2007,Wisconsin,Adams,,,0,0,0,62,46,49,,,,,,,,
USC00472973,5/7/2007,Wisconsin,Adams,,,0,0,0,65,49,57,,,,,,,,
USC00472973,5/8/2007,Wisconsin,Adams,,,0,0,0,78,53,60,,,,,,,,
USC00472973,5/9/2007,Wisconsin,Adams,,,0.02,0,0,81,54,59,,,,,,,,
USC00472973,5/10/2007,Wisconsin,Adams,,,0,0,0,80,50,61,,,,,,,,
USC00472973,5/11/2007,Wisconsin,Adams,,,0,0,0,86,52,60,,,,,,,,
USC00472973,5/12/2007,Wisconsin,Adams,,,0,0,0,76,47,49,,,,,,,,
USC00472973,5/13/2007,Wisconsin,Adams,,,0,0,0,71,46,46,,,,,,,,
USC00472973,5/14/2007,Wisconsin,Adams,,,0.39,0,0,65,44,65,,,,,,,,
USC00472973,5/15/2007,Wisconsin,Adams,,,0.17,0,0,89,64,65,,,,,,,,
USC00472973,5/16/2007,Wisconsin,Adams,,,0.04,0,0,67,39,43,,,,,,,,
USC00472973,5/17/2007,Wisconsin,Adams,,,0.23,0,0,60,33,41,,,,,,,,
USC00472973,5/18/2007,Wisconsin,Adams,,,0,0,0,66,34,47,,,,,,,,
USC00472973,5/19/2007,Wisconsin,Adams,,,0,0,0,71,47,56,,,,,,,,
USC00472973,5/20/2007,Wisconsin,Adams,,,0,0,0,79,41,41,,,,,,,,
USC00472973,5/21/2007,Wisconsin,Adams,,,0,0,0,57,40,48,,,,,,,,
USC00472973,5/22/2007,Wisconsin,Adams,,,0,0,0,82,48,62,,,,,,,,
USC00472973,5/23/2007,Wisconsin,Adams,,,0,0,0,86,62,70,,,,,,,,
USC00472973,5/24/2007,Wisconsin,Adams,,,0.02,0,0,85,63,67,,,,,,,,
USC00472973,5/25/2007,Wisconsin,Adams,,,0.42,0,0,82,40,46,,,,,,,,
USC00472973,5/26/2007,Wisconsin,Adams,,,0,0,0,71,46,54,,,,,,,,
USC00472973,5/27/2007,Wisconsin,Adams,,,0.5,0,0,67,46,51,,,,,,,,
USC00472973,5/28/2007,Wisconsin,Adams,,,0,0,0,70,42,44,,,,,,,,
USC00472973,5/29/2007,Wisconsin,Adams,,,0,0,0,78,44,64,,,,,,,,
USC00472973,5/30/2007,Wisconsin,Adams,,,0,0,0,87,63,67,,,,,,,,
USC00472973,5/31/2007,Wisconsin,Adams,,,0.01,0,0,85,67,67,,,,,,,,
USC00472973,6/1/2007,Wisconsin,Adams,,,0.02,0,0,79,54,60,,,,,,,,
USC00472973,6/2/2007,Wisconsin,Adams,,,0,0,0,82,60,65,,,,,,,,
USC00472973,6/3/2007,Wisconsin,Adams,,,0.29,0,0,78,58,58,,,,,,,,
USC00472973,6/4/2007,Wisconsin,Adams,,,0.05,0,0,69,58,60,,,,,,,,
USC00472973,6/5/2007,Wisconsin,Adams,,,0.01,0,0,71,51,51,,,,,,,,
USC00472973,6/6/2007,Wisconsin,Adams,,,0,0,0,66,43,53,,,,,,,,
USC00472973,6/7/2007,Wisconsin,Adams,,,0.13,0,0,74,53,73,,,,,,,,
USC00472973,6/8/2007,Wisconsin,Adams,,,0,0,0,85,57,57,,,,,,,,
USC00472973,6/9/2007,Wisconsin,Adams,,,0,0,0,71,42,53,,,,,,,,
USC00472973,6/10/2007,Wisconsin,Adams,,,0,0,0,80,53,67,,,,,,,,
USC00472973,6/11/2007,Wisconsin,Adams,,,0,0,0,84,56,66,,,,,,,,
USC00472973,6/12/2007,Wisconsin,Adams,,,0,0,0,88,59,69,,,,,,,,
USC00472973,6/13/2007,Wisconsin,Adams,,,0,0,0,90,52,64,,,,,,,,
USC00472973,6/14/2007,Wisconsin,Adams,,,0,0,0,89,58,69,,,,,,,,
USC00472973,6/15/2007,Wisconsin,Adams,,,0,0,0,91,61,70,,,,,,,,
USC00472973,6/16/2007,Wisconsin,Adams,,,0,0,0,93,62,65,,,,,,,,
USC00472973,6/17/2007,Wisconsin,Adams,,,0.02,0,0,83,61,65,,,,,,,,
USC00472973,6/18/2007,Wisconsin,Adams,,,0,0,0,89,65,75,,,,,,,,
USC00472973,6/19/2007,Wisconsin,Adams,,,0.42,0,0,87,58,61,,,,,,,,
USC00472973,6/20/2007,Wisconsin,Adams,,,0,0,0,77,48,59,,,,,,,,
USC00472973,6/21/2007,Wisconsin,Adams,,,0.02,0,0,88,59,67,,,,,,,,
USC00472973,6/22/2007,Wisconsin,Adams,,,0,0,0,83,53,61,,,,,,,,
USC00472973,6/23/2007,Wisconsin,Adams,,,0,0,0,79,50,54,,,,,,,,
USC00472973,6/24/2007,Wisconsin,Adams,,,0,0,0,82,54,60,,,,,,,,
USC00472973,6/25/2007,Wisconsin,Adams,,,0,0,0,85,58,67,,,,,,,,
USC00472973,6/26/2007,Wisconsin,Adams,,,0,0,0,87,65,74,,,,,,,,
USC00472973,6/27/2007,Wisconsin,Adams,,,0.11,0,0,94,70,71,,,,,,,,
USC00472973,6/28/2007,Wisconsin,Adams,,,0,0,0,85,60,62,,,,,,,,
USC00472973,6/29/2007,Wisconsin,Adams,,,0,0,0,72,46,55,,,,,,,,
USC00472973,6/30/2007,Wisconsin,Adams,,,0,0,0,80,48,63,,,,,,,,
USC00472973,7/1/2007,Wisconsin,Adams,,,0,0,0,84,54,59,,,,,,,,
USC00472973,7/2/2007,Wisconsin,Adams,,,0,0,0,80,53,57,,,,,,,,
USC00472973,7/3/2007,Wisconsin,Adams,,,0.01,0,0,82,57,66,,,,1,,,,
USC00472973,7/4/2007,Wisconsin,Adams,,,1.87,0,0,76,63,63,,,,,,,,
USC00472973,7/5/2007,Wisconsin,Adams,,,0,0,0,85,58,64,,,,,,,,
