STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAPR,FMTM,MDPR,MDSF,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USC00478229,2/11/2004,Wisconsin,Dane,,,,,,,,,0,0,10,,21,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/12/2004,Wisconsin,Dane,,,,,,,,,0,0,10,,34,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/13/2004,Wisconsin,Dane,,,,,,,,,0,0,6,,26,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/14/2004,Wisconsin,Dane,,,,,,,,,0,0,6,,26,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/15/2004,Wisconsin,Dane,,,,,,,,,0,0,6,,28,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/16/2004,Wisconsin,Dane,,,,,,,,,0,0,6,,28,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/17/2004,Wisconsin,Dane,,,,,,,,,0,0,6,,28,-3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/18/2004,Wisconsin,Dane,,,,,,,,,0,0,5,,28,7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/19/2004,Wisconsin,Dane,,,,,,,,,0,0,5,,44,23,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/20/2004,Wisconsin,Dane,,,,,,,,,0.17,0,3,,41,25,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/21/2004,Wisconsin,Dane,,,,,,,,,0.12,2,5,,41,24,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/22/2004,Wisconsin,Dane,,,,,,,,,0,0,3,,37,20,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/23/2004,Wisconsin,Dane,,,,,,,,,0.13,0,3,,34,26,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/24/2004,Wisconsin,Dane,,,,,,,,,0,0,1,,39,26,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/25/2004,Wisconsin,Dane,,,,,,,,,0,0,1,,35,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/26/2004,Wisconsin,Dane,,,,,,,,,0,0,1,,41,22,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/27/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,46,23,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/28/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,47,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,2/29/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,52,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/1/2004,Wisconsin,Dane,,,,,,,,,0.12,0,0,,58,29,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/2/2004,Wisconsin,Dane,,,,,,,,,0.17,0,0,,58,29,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/3/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,42,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/4/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,42,34,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/5/2004,Wisconsin,Dane,,,,,,,,,1.38,0,0,,55,36,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/6/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,55,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/7/2004,Wisconsin,Dane,,,,,,,,,0.05,0,0,,44,34,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/8/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,37,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/9/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,38,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/10/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,43,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/11/2004,Wisconsin,Dane,,,,,,,,,0.03,0,0,,49,25,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/12/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,27,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/13/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,33,11,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/14/2004,Wisconsin,Dane,,,,,,,,,0.21,0,0,,40,19,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/15/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,37,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/16/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,36,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/17/2004,Wisconsin,Dane,,,,,,,,,0.09,1,1,,40,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/18/2004,Wisconsin,Dane,,,,,,,,,0.06,1,1,,37,27,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/19/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,39,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/20/2004,Wisconsin,Dane,,,,,,,,,0.03,0,0,,52,24,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/21/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,57,24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/22/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/23/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,40,17,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/24/2004,Wisconsin,Dane,,,,,,,,,0.15,0,0,,60,33,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/25/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,58,45,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/26/2004,Wisconsin,Dane,,,,,,,,,1.35,0,0,,61,55,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/27/2004,Wisconsin,Dane,,,,,,,,,0.01,0,0,,63,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/28/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,64,42,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/29/2004,Wisconsin,Dane,,,,,,,,,0.61,0,0,,67,40,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/30/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,68,39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,3/31/2004,Wisconsin,Dane,,,,,,,,,0.11,0,0,,47,32,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/1/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,47,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/2/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,52,29,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/3/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,57,29,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/4/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,51,31,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/5/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,50,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/6/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,57,26,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/7/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,71,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/8/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,67,38,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/9/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,53,31,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/10/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,54,31,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/11/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,48,28,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/12/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,54,26,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/13/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,44,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/14/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,53,28,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/15/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,70,36,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/16/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,73,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/17/2004,Wisconsin,Dane,,,,,,,,,0.46,0,0,,83,51,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/18/2004,Wisconsin,Dane,,,,,,,,,0.03,0,0,,77,53,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/19/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,80,56,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/20/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,62,39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/21/2004,Wisconsin,Dane,,,,,,,,,1.29,0,0,,60,39,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/22/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,57,36,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/23/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,54,32,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/24/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,63,35,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/25/2004,Wisconsin,Dane,,,,,,,,,0.32,0,0,,53,41,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/26/2004,Wisconsin,Dane,,,,,,,,,0.05,0,0,,56,41,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/27/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,55,32,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/28/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,51,33,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/29/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,82,47,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,4/30/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,78,45,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/1/2004,Wisconsin,Dane,,,,,,,,,0.14,0,0,,47,43,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/2/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,55,36,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/3/2004,Wisconsin,Dane,,,,,,,,,0.1,0,0,,53,29,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/4/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,56,38,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/5/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,73,37,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/6/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,71,40,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/7/2004,Wisconsin,Dane,,,,,,,,,0.02,0,0,,72,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/8/2004,Wisconsin,Dane,,,,,,,,,0.15,0,0,,68,44,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/9/2004,Wisconsin,Dane,,,,,,,,,0.6,0,0,,76,47,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/10/2004,Wisconsin,Dane,,,,,,,,,0.18,0,0,,87,55,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/11/2004,Wisconsin,Dane,,,,,,,,,0.44,0,0,,66,53,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/12/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,77,54,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/13/2004,Wisconsin,Dane,,,,,,,,,0.12,0,0,,82,54,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/14/2004,Wisconsin,Dane,,,,,,,,,0.14,0,0,,76,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/15/2004,Wisconsin,Dane,,,,,,,,,0.28,0,0,,50,38,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/16/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,62,38,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/17/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,70,56,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/18/2004,Wisconsin,Dane,,,,,,,,,0.77,0,0,,78,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/19/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,61,42,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/20/2004,Wisconsin,Dane,,,,,,,,,0.02,0,0,,74,42,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/21/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,84,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/22/2004,Wisconsin,Dane,,,,,,,,,4.07,0,0,,74,44,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/23/2004,Wisconsin,Dane,,,,,,,,,1.07,0,0,,71,55,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/24/2004,Wisconsin,Dane,,,,,,,,,0.47,0,0,,74,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/25/2004,Wisconsin,Dane,,,,,,,,,0.05,0,0,,61,46,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/26/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,67,45,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/27/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,67,47,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/28/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,77,47,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/29/2004,Wisconsin,Dane,,,,,,,,,0.25,0,0,,67,45,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/30/2004,Wisconsin,Dane,,,,,,,,,0.64,0,0,,67,45,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,5/31/2004,Wisconsin,Dane,,,,,,,,,1.68,0,0,,69,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/1/2004,Wisconsin,Dane,,,,,,,,,0.4,0,0,,69,55,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/2/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,67,56,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/3/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,72,47,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/4/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,73,45,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/5/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,77,48,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/6/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,79,61,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/7/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,83,64,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/8/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,88,66,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/9/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,88,74,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/10/2004,Wisconsin,Dane,,,,,,,,,0.08,0,0,,88,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/11/2004,Wisconsin,Dane,,,,,,,,,1.42,0,0,,65,56,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/12/2004,Wisconsin,Dane,,,,,,,,,0.25,0,0,,69,57,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/13/2004,Wisconsin,Dane,,,,,,,,,0.02,0,0,,85,57,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/14/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,81,65,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/15/2004,Wisconsin,Dane,,,,,,,,,0.21,0,0,,80,58,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/16/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,82,60,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/17/2004,Wisconsin,Dane,,,,,,,,,0.64,0,0,,85,60,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/18/2004,Wisconsin,Dane,,,,,,,,,0.01,0,0,,78,60,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/19/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,74,51,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/20/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,67,50,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/21/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,72,50,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/22/2004,Wisconsin,Dane,,,,,,,,,0.61,0,0,,68,53,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/23/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,71,53,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/24/2004,Wisconsin,Dane,,,,,,,,,0.17,0,0,,77,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/25/2004,Wisconsin,Dane,,,,,,,,,0.21,0,0,,61,44,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/26/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,70,47,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/27/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,72,51,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/28/2004,Wisconsin,Dane,,,,,,,,,0.17,0,0,,77,51,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/29/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,73,56,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,6/30/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,81,57,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/1/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,81,57,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/2/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,84,59,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/3/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,84,62,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/4/2004,Wisconsin,Dane,,,,,,,,,1.6,0,0,,82,67,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/5/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,81,63,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/6/2004,Wisconsin,Dane,,,,,,,,,0.11,0,0,,77,59,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/7/2004,Wisconsin,Dane,,,,,,,,,0.12,0,0,,72,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/8/2004,Wisconsin,Dane,,,,,,,,,0.03,0,0,,67,51,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/9/2004,Wisconsin,Dane,,,,,,,,,0.23,0,0,,73,53,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/10/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,84,61,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/11/2004,Wisconsin,Dane,,,,,,,,,0.04,0,0,,79,60,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/12/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,84,64,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/13/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,89,64,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/14/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,82,58,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/15/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,84,60,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/16/2004,Wisconsin,Dane,,,,,,,,,0.1,0,0,,77,62,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/17/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,76,57,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/18/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,80,59,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/19/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/20/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,40,60,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/21/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,90,69,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/22/2004,Wisconsin,Dane,,,,,,,,,0.66,0,0,,82,69,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/23/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,83,59,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/24/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,74,54,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/25/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,73,54,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/26/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,76,51,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/27/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,78,53,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/28/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,83,53,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/29/2004,Wisconsin,Dane,,,,,,,,,1.32,0,0,,81,58,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/30/2004,Wisconsin,Dane,,,,,,,,,0.44,0,0,,74,64,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,7/31/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,80,60,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,8/1/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,84,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,8/2/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,85,65,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,8/3/2004,Wisconsin,Dane,,,,,,,,,0.08,0,0,,83,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,8/4/2004,Wisconsin,Dane,,,,,,,,,0.7,0,0,,88,63,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,8/5/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,78,55,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,8/6/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,72,51,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00478229,8/7/2004,Wisconsin,Dane,,,,,,,,,0,0,0,,77,53,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
