STATION,DATE,STATE,COUNTY,DAPR,MDPR,PRCP,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT04,WT05,WT11
USC00305796,3/17/1994,New York,Kings,,,0.02,37,20,29,,,,,,,1
USC00305796,3/18/1994,New York,Kings,,,0.29,33,26,29,,,,,,,
USC00305796,3/19/1994,New York,Kings,,,0,44,29,36,,,,,,,
USC00305796,3/20/1994,New York,Kings,,,0,49,33,39,,,,,,,
USC00305796,3/21/1994,New York,Kings,,,0.88,44,35,42,,,,,,,
USC00305796,3/22/1994,New York,Kings,,,0.18,56,40,45,,,,,,,1
USC00305796,3/23/1994,New York,Kings,,,0,70,42,53,,,,,,,
USC00305796,3/24/1994,New York,Kings,,,0,66,46,52,,,,,,,
USC00305796,3/25/1994,New York,Kings,,,0.02,56,36,36,,,,,,,
USC00305796,3/26/1994,New York,Kings,,,0,52,35,40,,,,,,,
USC00305796,3/27/1994,New York,Kings,,,0.53,52,39,49,,,1,,,,
USC00305796,3/28/1994,New York,Kings,,,0.68,52,43,43,,,1,,,,
USC00305796,3/29/1994,New York,Kings,,,0.64,43,36,40,,,,,,,
USC00305796,3/30/1994,New York,Kings,,,0,50,37,39,,,,,,,
USC00305796,3/31/1994,New York,Kings,,,0,54,37,47,,,,,,,
USC00305796,4/1/1994,New York,Kings,,,0,61,45,48,,,,,,,
USC00305796,4/2/1994,New York,Kings,,,0,50,41,41,,,,,,,
USC00305796,4/3/1994,New York,Kings,,,0,57,41,50,,,,,,,
USC00305796,4/4/1994,New York,Kings,,,0,57,38,44,,,,,,,
USC00305796,4/5/1994,New York,Kings,,,0,54,40,45,,,,,,,
USC00305796,4/6/1994,New York,Kings,,,0.08,55,45,51,,,,,,,
USC00305796,4/7/1994,New York,Kings,,,0.61,57,39,39,,,,1,,,
USC00305796,4/8/1994,New York,Kings,,,0,56,36,43,,,,,,,
USC00305796,4/9/1994,New York,Kings,,,0,54,40,49,,,,,,,
USC00305796,4/10/1994,New York,Kings,,,0.23,61,49,50,,,1,,,,
USC00305796,4/11/1994,New York,Kings,,,0,64,45,52,,,,,,,
USC00305796,4/12/1994,New York,Kings,,,0.47,53,44,45,,,,,,,
USC00305796,4/13/1994,New York,Kings,,,0.45,56,45,54,,,1,,,,
USC00305796,4/14/1994,New York,Kings,,,0,70,50,56,,,,,,,
USC00305796,4/15/1994,New York,Kings,,,0,69,52,55,,,,,,,
USC00305796,4/16/1994,New York,Kings,,,0.25,65,52,55,,,1,1,,,1
USC00305796,4/17/1994,New York,Kings,,,0,62,47,55,,,,,,,1
USC00305796,4/18/1994,New York,Kings,,,0,67,47,56,,,,,,,
USC00305796,4/19/1994,New York,Kings,,,0.01,80,51,61,,,,1,,,
USC00305796,4/20/1994,New York,Kings,,,0,64,53,53,,,,,,,
USC00305796,4/21/1994,New York,Kings,,,0,60,48,50,,,,,,,
USC00305796,4/22/1994,New York,Kings,,,0,61,44,48,,,,,,,
USC00305796,4/23/1994,New York,Kings,,,0,59,44,49,,,,,,,
USC00305796,4/24/1994,New York,Kings,,,0,75,47,64,,,,,,,
USC00305796,4/25/1994,New York,Kings,,,0,76,49,49,,,,,,,
USC00305796,4/26/1994,New York,Kings,,,0,61,47,50,,,1,,,,
USC00305796,4/27/1994,New York,Kings,,,0.02,74,50,64,,,1,1,,,
USC00305796,4/28/1994,New York,Kings,,,0,73,53,53,,,,,,,
USC00305796,4/29/1994,New York,Kings,,,0.02,58,50,54,,,,,,,
USC00305796,4/30/1994,New York,Kings,,,0,75,53,57,,,1,,,,
USC00305796,5/1/1994,New York,Kings,,,0.01,74,50,50,,,,,,,
USC00305796,5/2/1994,New York,Kings,,,0,64,46,53,,,,,,,
USC00305796,5/3/1994,New York,Kings,,,0,63,50,53,,,,,,,
USC00305796,5/4/1994,New York,Kings,,,0.01,62,50,50,,,,,,,
USC00305796,5/5/1994,New York,Kings,,,0,73,49,59,,,,,,,
USC00305796,5/6/1994,New York,Kings,,,0.07,64,50,50,,,,1,,1,
USC00305796,5/7/1994,New York,Kings,,,0.86,62,48,50,,,,,,,
USC00305796,5/8/1994,New York,Kings,,,0.44,63,50,54,,,,,,,
USC00305796,5/9/1994,New York,Kings,,,0,75,50,59,,,,,,,
USC00305796,5/10/1994,New York,Kings,,,0,70,55,55,,,,,,,
USC00305796,5/11/1994,New York,Kings,,,0,67,50,60,,,,,,,
USC00305796,5/12/1994,New York,Kings,,,0.12,69,51,51,,,,1,,,
USC00305796,5/13/1994,New York,Kings,,,0,66,46,52,,,,,,,1
USC00305796,5/14/1994,New York,Kings,,,0,76,47,47,,,,,,,
USC00305796,5/15/1994,New York,Kings,,,0.07,72,54,60,,,,,,,
USC00305796,5/16/1994,New York,Kings,,,0.82,75,53,53,,,,,,,
USC00305796,5/17/1994,New York,Kings,,,0.7,60,49,55,,,,,,,
USC00305796,5/18/1994,New York,Kings,,,0.08,64,52,52,,,,,,,
USC00305796,5/19/1994,New York,Kings,,,0.32,54,48,48,,,,,,,
USC00305796,5/20/1994,New York,Kings,,,0.02,58,46,49,,,,,,,
USC00305796,5/21/1994,New York,Kings,,,0,65,47,54,,,,,,,
USC00305796,5/22/1994,New York,Kings,,,0,74,52,59,,,,,,,
USC00305796,5/23/1994,New York,Kings,,,0,87,56,72,,,,,,,
USC00305796,5/24/1994,New York,Kings,,,0,78,61,61,,,,,,,
USC00305796,5/25/1994,New York,Kings,,,0.61,84,61,62,,,,1,,1,1
USC00305796,5/26/1994,New York,Kings,,,0.14,75,62,62,,,,,,,
USC00305796,5/27/1994,New York,Kings,,,0,68,49,55,,,,,,,
USC00305796,5/28/1994,New York,Kings,,,0,75,50,58,,,,,,,
USC00305796,5/29/1994,New York,Kings,,,0,75,55,63,,,,,,,
USC00305796,5/30/1994,New York,Kings,,,0,76,60,64,,,,,,,
USC00305796,5/31/1994,New York,Kings,,,0,75,61,65,,,,,,,
USC00305796,6/1/1994,New York,Kings,,,0,85,64,65,,,,,,,
USC00305796,6/2/1994,New York,Kings,,,0,74,56,58,,,,,,,
USC00305796,6/3/1994,New York,Kings,,,0,76,54,66,,,,,,,
USC00305796,6/4/1994,New York,Kings,,,0,79,60,65,,,,,,,
USC00305796,6/5/1994,New York,Kings,,,0,74,60,65,,,,,,,
USC00305796,6/6/1994,New York,Kings,,,1.89,72,64,64,,,,1,,,1
USC00305796,6/7/1994,New York,Kings,,,0.01,88,63,73,,,1,,,,
USC00305796,6/8/1994,New York,Kings,,,0,77,65,65,,,,,,,
USC00305796,6/9/1994,New York,Kings,,,0,80,59,67,,,,,,,
USC00305796,6/10/1994,New York,Kings,,,0,79,62,65,,,,,,,
USC00305796,6/11/1994,New York,Kings,,,0,71,63,65,,,,,,,
USC00305796,6/12/1994,New York,Kings,,,0.03,74,64,64,,,,1,,,
USC00305796,6/13/1994,New York,Kings,,,0,78,64,69,,,1,,,,
USC00305796,6/14/1994,New York,Kings,,,0,85,68,77,,,,,,,
USC00305796,6/15/1994,New York,Kings,,,0.03,92,70,70,,,,,,,
USC00305796,6/16/1994,New York,Kings,,,0,80,69,70,,,1,,,,
USC00305796,6/17/1994,New York,Kings,,,0,81,67,72,,,1,,,,
USC00305796,6/18/1994,New York,Kings,,,0,88,69,78,,,1,,,,
USC00305796,6/19/1994,New York,Kings,,,0.14,97,74,79,,,,1,,,1
USC00305796,6/20/1994,New York,Kings,,,0,83,70,70,,,,,,,
USC00305796,6/21/1994,New York,Kings,,,0.01,78,68,75,,,,,,,
USC00305796,6/22/1994,New York,Kings,,,0,86,71,74,,,,,,,
USC00305796,6/23/1994,New York,Kings,,,0,86,68,75,,,,,,,
USC00305796,6/24/1994,New York,Kings,,,0.14,82,71,71,,,,,,,
USC00305796,6/25/1994,New York,Kings,,,0,86,69,73,,,1,,,,
USC00305796,6/26/1994,New York,Kings,,,0,88,69,73,,,,,,,
USC00305796,6/27/1994,New York,Kings,,,0.05,81,70,72,,,,1,,,1
USC00305796,6/28/1994,New York,Kings,,,0,84,69,72,,,,,,,
USC00305796,6/29/1994,New York,Kings,,,1.39,76,67,70,,,1,1,,,1
USC00305796,6/30/1994,New York,Kings,,,0.33,79,67,68,,,,1,,,
USC00305796,7/1/1994,New York,Kings,,,0,82,67,71,,,1,,,,
USC00305796,7/2/1994,New York,Kings,,,0.01,83,69,75,,,,,,,
USC00305796,7/3/1994,New York,Kings,,,0,84,74,75,,,1,,,,
USC00305796,7/4/1994,New York,Kings,,,0,82,71,71,,,,,,,
USC00305796,7/5/1994,New York,Kings,,,0,83,70,74,,,,,,,
USC00305796,7/6/1994,New York,Kings,,,0,89,73,82,,,,,,,
USC00305796,7/7/1994,New York,Kings,,,0,92,77,80,,,,,,,
USC00305796,7/8/1994,New York,Kings,,,0,89,77,77,,,,1,,,
USC00305796,7/9/1994,New York,Kings,,,0,89,76,82,,,,,,,
USC00305796,7/10/1994,New York,Kings,,,0,89,74,74,,,,,,,
USC00305796,7/11/1994,New York,Kings,,,0,86,66,71,,,,,,,
USC00305796,7/12/1994,New York,Kings,,,0,86,69,75,,,,,,,
USC00305796,7/13/1994,New York,Kings,,,0,92,73,80,,,,,,,
USC00305796,7/14/1994,New York,Kings,,,0.49,86,71,72,,,,1,,,
USC00305796,7/15/1994,New York,Kings,,,0.01,83,68,76,,,1,,,,
USC00305796,7/16/1994,New York,Kings,,,0,88,73,78,,,,,,,
USC00305796,7/17/1994,New York,Kings,,,0,87,72,78,,,,,,,
USC00305796,7/18/1994,New York,Kings,,,0.54,80,70,74,,,1,,,,
USC00305796,7/19/1994,New York,Kings,,,0,84,73,78,,,1,,,,
USC00305796,7/20/1994,New York,Kings,,,0,89,76,80,,,1,,,,
USC00305796,7/21/1994,New York,Kings,,,0,88,77,80,,,,,,,
USC00305796,7/22/1994,New York,Kings,,,0,88,77,77,,,,,,,
USC00305796,7/23/1994,New York,Kings,,,0.34,84,72,75,,,,1,,,1
USC00305796,7/24/1994,New York,Kings,,,0,85,72,77,,,,,,,
USC00305796,7/25/1994,New York,Kings,,,0.03,89,73,73,,,1,1,,,
USC00305796,7/26/1994,New York,Kings,,,1.11,83,70,71,,,,1,,,
USC00305796,7/27/1994,New York,Kings,,,0.44,85,70,74,,,,1,,,
USC00305796,7/28/1994,New York,Kings,,,0.1,82,72,74,,,,,,,1
USC00305796,7/29/1994,New York,Kings,,,0,84,70,75,,,,,,,
USC00305796,7/30/1994,New York,Kings,,,0,84,73,76,,,1,1,,,
USC00305796,7/31/1994,New York,Kings,,,0,85,76,76,,,,,,,
USC00305796,8/1/1994,New York,Kings,,,0,83,74,75,,,,,,,
USC00305796,8/2/1994,New York,Kings,,,0,85,74,75,,,,,,,
USC00305796,8/3/1994,New York,Kings,,,0.07,84,72,76,,,,,,,
USC00305796,8/4/1994,New York,Kings,,,0,87,74,79,,,,,,,
USC00305796,8/5/1994,New York,Kings,,,1.56,80,61,61,,,,1,,,
USC00305796,8/6/1994,New York,Kings,,,0,75,57,65,,,,,,,
USC00305796,8/7/1994,New York,Kings,,,0,77,61,67,,,,,,,
USC00305796,8/8/1994,New York,Kings,,,0,79,63,67,,,,,,,
USC00305796,8/9/1994,New York,Kings,,,0,81,65,72,,,,,,,
USC00305796,8/10/1994,New York,Kings,,,0,80,68,69,,,,,,,
USC00305796,8/11/1994,New York,Kings,,,0,77,66,70,,,,,,,
USC00305796,8/12/1994,New York,Kings,,,0,77,68,72,,,1,,,,
USC00305796,8/13/1994,New York,Kings,,,0.6,90,70,73,,,1,1,,,1
USC00305796,8/14/1994,New York,Kings,,,0.53,89,67,68,,,,1,,,
USC00305796,8/15/1994,New York,Kings,,,0,77,64,67,,,,,,,
USC00305796,8/16/1994,New York,Kings,,,0,77,63,70,,,,,,,
USC00305796,8/17/1994,New York,Kings,,,0.82,78,69,71,,,,,,,
USC00305796,8/18/1994,New York,Kings,,,0.18,82,70,70,,,,,,,
USC00305796,8/19/1994,New York,Kings,,,0.01,79,68,72,,,1,,,,
USC00305796,8/20/1994,New York,Kings,,,0,81,70,72,,,1,,,,
USC00305796,8/21/1994,New York,Kings,,,0.94,82,70,70,,,1,1,,,
USC00305796,8/22/1994,New York,Kings,,,0.68,71,60,60,,,,,,,
USC00305796,8/23/1994,New York,Kings,,,0,75,58,64,,,,,,,
USC00305796,8/24/1994,New York,Kings,,,0,75,60,65,,,,,,,
USC00305796,8/25/1994,New York,Kings,,,0,76,62,68,,,,,,,
USC00305796,8/26/1994,New York,Kings,,,0,82,66,72,,,,,,,
USC00305796,8/27/1994,New York,Kings,,,0.26,87,70,73,,,,1,,,
USC00305796,8/28/1994,New York,Kings,,,0,87,70,76,,,,,,,
USC00305796,8/29/1994,New York,Kings,,,0.03,76,60,65,,,,,,,
USC00305796,8/30/1994,New York,Kings,,,0,78,61,68,,,,,,,
USC00305796,8/31/1994,New York,Kings,,,0,79,66,72,,,,,,,
USC00305796,9/1/1994,New York,Kings,,,0,82,64,64,,,,,,,
USC00305796,9/2/1994,New York,Kings,,,0,73,60,64,,,,,,,
USC00305796,9/3/1994,New York,Kings,,,0,73,60,62,,,,,,,
USC00305796,9/4/1994,New York,Kings,,,0,72,59,60,,,,,,,
USC00305796,9/5/1994,New York,Kings,,,0,73,55,60,,,,,,,
USC00305796,9/6/1994,New York,Kings,,,0,77,56,64,,,,,,,
USC00305796,9/7/1994,New York,Kings,,,0,78,60,65,,,,,,,
USC00305796,9/8/1994,New York,Kings,,,0,81,60,67,,,,,,,
USC00305796,9/9/1994,New York,Kings,,,0.05,83,63,66,,,,1,,,
USC00305796,9/10/1994,New York,Kings,,,0,73,59,59,,,,,,,
USC00305796,9/11/1994,New York,Kings,,,0,73,54,59,,,,,,,
USC00305796,9/12/1994,New York,Kings,,,0,78,55,66,,,,,,,
USC00305796,9/13/1994,New York,Kings,,,0,87,64,72,,,,,,,
USC00305796,9/14/1994,New York,Kings,,,0,79,70,71,,,,,,,
USC00305796,9/15/1994,New York,Kings,,,0,76,66,67,,,,,,,
USC00305796,9/16/1994,New York,Kings,,,0,76,66,70,,,,,,,
USC00305796,9/17/1994,New York,Kings,,,0.5,85,67,67,,,1,,,,
USC00305796,9/18/1994,New York,Kings,,,0.35,74,62,62,,,,,,,
USC00305796,9/19/1994,New York,Kings,,,0,76,58,62,,,,,,,
USC00305796,9/20/1994,New York,Kings,,,0,75,56,62,,,,,,,
USC00305796,9/21/1994,New York,Kings,,,0,78,59,66,,,,,,,
USC00305796,9/22/1994,New York,Kings,,,1.1,67,59,60,,,1,,,,1
USC00305796,9/23/1994,New York,Kings,,,0.41,67,60,64,,,,,,,1
USC00305796,9/24/1994,New York,Kings,,,0,72,63,65,,,,,,,
USC00305796,9/25/1994,New York,Kings,,,0,71,64,66,,,,,,,
USC00305796,9/26/1994,New York,Kings,,,0.14,72,66,66,,,,,,,
USC00305796,9/27/1994,New York,Kings,,,0.39,69,64,64,,,1,1,,,
USC00305796,9/28/1994,New York,Kings,,,0.03,73,59,59,,,,,,,
USC00305796,9/29/1994,New York,Kings,,,0,65,55,56,,,,,,,
USC00305796,9/30/1994,New York,Kings,,,0,67,53,57,,,,,,,
USC00305796,10/1/1994,New York,Kings,,,0.19,60,55,55,,,,,,,
USC00305796,10/2/1994,New York,Kings,,,0,66,51,52,,,,,,,
USC00305796,10/3/1994,New York,Kings,,,0,63,46,52,,,,,,,
USC00305796,10/4/1994,New York,Kings,,,0,63,47,51,,,,,,,
USC00305796,10/5/1994,New York,Kings,,,0,60,48,48,,,,,,,
USC00305796,10/6/1994,New York,Kings,,,0,64,45,53,,,,,,,
USC00305796,10/7/1994,New York,Kings,,,0,70,50,56,,,,,,,
USC00305796,10/8/1994,New York,Kings,,,0,70,53,58,,,1,,,,
USC00305796,10/9/1994,New York,Kings,,,0.02,74,58,58,,,,,,,
USC00305796,10/10/1994,New York,Kings,,,0,62,47,47,,,,,,,
USC00305796,10/11/1994,New York,Kings,,,0,60,45,49,,,,,,,
USC00305796,10/12/1994,New York,Kings,,,0,62,46,49,,,,,,,
USC00305796,10/13/1994,New York,Kings,,,0,63,46,53,,,,,,,
USC00305796,10/14/1994,New York,Kings,,,0,65,50,57,,,,,,,
USC00305796,10/15/1994,New York,Kings,,,0,63,51,53,,,,,,,
USC00305796,10/16/1994,New York,Kings,,,0,66,45,56,,,,,,,
USC00305796,10/17/1994,New York,Kings,,,0,67,49,54,,,,,,,
USC00305796,10/18/1994,New York,Kings,,,0,68,52,59,,,,,,,
USC00305796,10/19/1994,New York,Kings,,,0.01,69,56,61,,,,,,,
USC00305796,10/20/1994,New York,Kings,,,0.23,66,60,60,,,,,,,
USC00305796,10/21/1994,New York,Kings,,,0,72,56,57,,,,,,,
USC00305796,10/22/1994,New York,Kings,,,0,71,54,58,,,,,,,
USC00305796,10/23/1994,New York,Kings,,,0.83,63,55,55,,,1,,,,
USC00305796,10/24/1994,New York,Kings,,,0,68,51,56,,,,,,,
USC00305796,10/25/1994,New York,Kings,,,0,65,52,52,,,,,,,
USC00305796,10/26/1994,New York,Kings,,,0,56,48,49,,,,,,,
USC00305796,10/27/1994,New York,Kings,,,0,58,46,49,,,,,,,
USC00305796,10/28/1994,New York,Kings,,,0,63,44,51,,,,,,,
USC00305796,10/29/1994,New York,Kings,,,0,66,47,54,,,,,,,
USC00305796,10/30/1994,New York,Kings,,,0,72,50,54,,,,,,,
USC00305796,10/31/1994,New York,Kings,,,0,70,52,61,,,1,,,,
USC00305796,11/1/1994,New York,Kings,,,0.82,64,52,52,,,1,,,,
USC00305796,11/2/1994,New York,Kings,,,0.06,58,45,51,,,,,,,1
USC00305796,11/3/1994,New York,Kings,,,0,66,47,57,,,,,,,
USC00305796,11/4/1994,New York,Kings,,,0,69,55,59,,,,,,,
USC00305796,11/5/1994,New York,Kings,,,0,72,55,60,,,,,,,
USC00305796,11/6/1994,New York,Kings,,,0.03,68,58,60,,,,,,,
USC00305796,11/7/1994,New York,Kings,,,0,59,47,50,,,,,,,1
USC00305796,11/8/1994,New York,Kings,,,0,67,46,57,,,,,,,
USC00305796,11/9/1994,New York,Kings,,,0.1,70,53,53,,,,,,,
USC00305796,11/10/1994,New York,Kings,,,0.44,56,41,41,,,,,,,
USC00305796,11/11/1994,New York,Kings,,,0,51,38,43,,,,,,,
USC00305796,11/12/1994,New York,Kings,,,0,53,39,47,,,,,,,
USC00305796,11/13/1994,New York,Kings,,,0,60,47,50,,,,,,,
USC00305796,11/14/1994,New York,Kings,,,0,61,48,53,,,,,,,
USC00305796,11/15/1994,New York,Kings,,,0,65,51,53,,,,,,,
USC00305796,11/16/1994,New York,Kings,,,0.02,53,48,48,,,,,,,
USC00305796,11/17/1994,New York,Kings,,,0,56,47,52,,,,,,,
USC00305796,11/18/1994,New York,Kings,,,0.38,60,52,57,,,1,,,,
USC00305796,11/19/1994,New York,Kings,,,0,63,48,48,,,,,,,
USC00305796,11/20/1994,New York,Kings,,,0,53,45,47,,,,,,,
USC00305796,11/21/1994,New York,Kings,,,0.38,61,47,60,,,,,,,
USC00305796,11/22/1994,New York,Kings,,,0,60,39,39,,,,,,,
USC00305796,11/23/1994,New York,Kings,,,0,45,28,28,,,,,,,1
USC00305796,11/24/1994,New York,Kings,,,0,39,25,37,,,,,,,
USC00305796,11/25/1994,New York,Kings,,,0,53,37,44,,,,,,,
USC00305796,11/26/1994,New York,Kings,,,0,47,33,33,,,,,,,
USC00305796,11/27/1994,New York,Kings,,,0.48,45,28,45,,,,,,,
USC00305796,11/28/1994,New York,Kings,,,1,64,45,51,,,1,,,,
USC00305796,11/29/1994,New York,Kings,,,0,55,46,46,,,,,,,1
USC00305796,11/30/1994,New York,Kings,,,0,53,40,40,,,,,,,
USC00305796,12/1/1994,New York,Kings,,,0,46,36,38,,,,,,,
USC00305796,12/2/1994,New York,Kings,,,0,53,38,44,,,,,,,
USC00305796,12/3/1994,New York,Kings,,,0,58,41,46,,,,,,,
USC00305796,12/4/1994,New York,Kings,,,0,59,45,53,,,,,,,
USC00305796,12/5/1994,New York,Kings,,,0.62,63,48,55,,,1,,,,
USC00305796,12/6/1994,New York,Kings,,,0,62,53,53,,,,,,,
USC00305796,12/7/1994,New York,Kings,,,0.1,58,37,37,,,,,,,
USC00305796,12/8/1994,New York,Kings,,,0,40,29,31,,,,,,,1
USC00305796,12/9/1994,New York,Kings,,,0.02,45,29,43,,,,,,,
USC00305796,12/10/1994,New York,Kings,,,0.91,48,38,48,,,1,,,,
USC00305796,12/11/1994,New York,Kings,,,0.06,49,29,29,,,1,,,,1
USC00305796,12/12/1994,New York,Kings,,,0,32,25,27,,,,,,,
USC00305796,12/13/1994,New York,Kings,,,0,39,26,36,,,,,,,
USC00305796,12/14/1994,New York,Kings,,,0,41,36,36,,,,,,,
USC00305796,12/15/1994,New York,Kings,,,0,42,34,35,,,,,,,
USC00305796,12/16/1994,New York,Kings,,,0,40,34,38,,,,,,,
USC00305796,12/17/1994,New York,Kings,,,0.09,49,38,43,,,1,,,,
USC00305796,12/18/1994,New York,Kings,,,0,48,39,39,,,,,,,
USC00305796,12/19/1994,New York,Kings,,,0,44,35,35,,,,,,,
USC00305796,12/20/1994,New York,Kings,,,0,44,33,38,,,,,,,
USC00305796,12/21/1994,New York,Kings,,,0,50,35,40,,,,,,,
USC00305796,12/22/1994,New York,Kings,,,0,54,36,44,,,,,,,
USC00305796,12/23/1994,New York,Kings,,,0.05,54,42,42,,,,,,,1
USC00305796,12/24/1994,New York,Kings,,,0.49,52,42,43,,,,,,,1
USC00305796,12/25/1994,New York,Kings,,,0,57,42,42,,,,,,,
USC00305796,12/26/1994,New York,Kings,,,0,48,36,40,,,,,,,
USC00305796,12/27/1994,New York,Kings,,,0,47,36,40,,,,,,,
USC00305796,12/28/1994,New York,Kings,,,0,52,37,41,,,,,,,
USC00305796,12/29/1994,New York,Kings,,,0,44,24,24,,,,,,,1
USC00305796,12/30/1994,New York,Kings,,,0,34,20,28,,,,,,,
USC00305796,12/31/1994,New York,Kings,,,0.08,42,25,40,,,,,,,
USC00305796,1/1/1995,New York,Kings,,,0.3,53,39,44,,,,,,,
USC00305796,1/2/1995,New York,Kings,,,0.25,44,25,25,,,,,,,1
USC00305796,1/3/1995,New York,Kings,,,0,32,23,31,,,,,,,
USC00305796,1/4/1995,New York,Kings,,,0,35,19,19,,,,,,,
USC00305796,1/5/1995,New York,Kings,,,0,26,15,21,,,,,,,
USC00305796,1/6/1995,New York,Kings,,,0.36,37,21,37,,,,,,,
USC00305796,1/7/1995,New York,Kings,,,0.67,51,36,36,,,1,,,,
USC00305796,1/8/1995,New York,Kings,,,0,37,30,32,,,,,,,
USC00305796,1/9/1995,New York,Kings,,,0,38,30,30,,,,,,,
USC00305796,1/10/1995,New York,Kings,,,0,32,25,30,,,,,,,
USC00305796,1/11/1995,New York,Kings,,,0.08,34,28,33,,,,,,,
USC00305796,1/12/1995,New York,Kings,,,0,47,33,42,,,1,,,,
USC00305796,1/13/1995,New York,Kings,,,0,59,41,48,,,1,,,,
USC00305796,1/14/1995,New York,Kings,,,0.04,60,48,52,,,1,,,,
USC00305796,1/15/1995,New York,Kings,,,0.11,57,50,52,,,1,,,,
USC00305796,1/16/1995,New York,Kings,,,0.2,57,50,53,,,1,,,,
USC00305796,1/17/1995,New York,Kings,,,0,54,44,44,,,,,,,
USC00305796,1/18/1995,New York,Kings,,,0.01,45,39,39,,,,,,,
USC00305796,1/19/1995,New York,Kings,,,0.01,43,38,41,,,1,,,,
USC00305796,1/20/1995,New York,Kings,,,1.56,50,40,40,,,1,1,,,1
USC00305796,1/21/1995,New York,Kings,,,0.03,45,35,35,,,,,,,
USC00305796,1/22/1995,New York,Kings,,,0,36,30,30,,,,,,,
USC00305796,1/23/1995,New York,Kings,,,0,39,28,32,,,,,,,
USC00305796,1/24/1995,New York,Kings,,,0,40,31,35,,,,,,,
USC00305796,1/25/1995,New York,Kings,,,0,42,34,34,,,,,,,
USC00305796,1/26/1995,New York,Kings,,,0,40,32,33,,,,,,,
USC00305796,1/27/1995,New York,Kings,,,0,39,29,29,,,,,,,
USC00305796,1/28/1995,New York,Kings,,,0,34,21,25,,,,,,,
USC00305796,1/29/1995,New York,Kings,,,0,35,19,29,,,,,,,
USC00305796,1/30/1995,New York,Kings,,,0,42,27,34,,,,,,,
USC00305796,1/31/1995,New York,Kings,,,0,43,29,36,,,,,,,
USC00305796,2/1/1995,New York,Kings,,,0,47,35,39,,,,,,,
USC00305796,2/2/1995,New York,Kings,,,0,42,25,25,,,,,,,
USC00305796,2/3/1995,New York,Kings,,,0,31,18,31,,,,,,,
USC00305796,2/4/1995,New York,Kings,,,1.27,37,28,28,,,1,,1,,1
USC00305796,2/5/1995,New York,Kings,,,0,29,9,9,,,,,,,1
USC00305796,2/6/1995,New York,Kings,,,0.01,20,7,16,,,,,,,
USC00305796,2/7/1995,New York,Kings,,,0,26,14,21,,,,,,,
USC00305796,2/8/1995,New York,Kings,,,0,28,18,18,,,,,,,
USC00305796,2/9/1995,New York,Kings,,,0,29,15,28,,,,,,,
USC00305796,2/10/1995,New York,Kings,,,0,40,26,35,,,,,,,
USC00305796,2/11/1995,New York,Kings,,,0,46,30,30,,,,,,,
USC00305796,2/12/1995,New York,Kings,,,0,30,10,18,,,,,,,1
USC00305796,2/13/1995,New York,Kings,,,0,26,13,24,,,,,,,
USC00305796,2/14/1995,New York,Kings,,,0,33,22,27,,,,,,,
USC00305796,2/15/1995,New York,Kings,,,0.38,38,23,35,,,,,,,
USC00305796,2/16/1995,New York,Kings,,,0.01,47,34,38,,,,,,,
USC00305796,2/17/1995,New York,Kings,,,0,46,33,36,,,,,,,
USC00305796,2/18/1995,New York,Kings,,,0,48,33,36,,,,,,,
USC00305796,2/19/1995,New York,Kings,,,0,53,33,43,,,,,,,
USC00305796,2/20/1995,New York,Kings,,,0,50,38,38,,,,,,,
USC00305796,2/21/1995,New York,Kings,,,0.03,41,36,36,,,,,,,
USC00305796,2/22/1995,New York,Kings,,,0,41,28,36,,,,,,,
USC00305796,2/23/1995,New York,Kings,,,0.02,44,36,42,,,,,,,
USC00305796,2/24/1995,New York,Kings,,,0.14,47,32,32,,,,,,,1
USC00305796,2/25/1995,New York,Kings,,,0,39,23,35,,,,,,,
USC00305796,2/26/1995,New York,Kings,,,0.01,36,21,30,,,,,,,
USC00305796,2/27/1995,New York,Kings,,,0.03,33,29,33,,,,,,,
USC00305796,2/28/1995,New York,Kings,,,0.95,44,33,40,,,,,,,
USC00305796,3/1/1995,New York,Kings,,,0,44,35,35,,,,,,,
USC00305796,3/2/1995,New York,Kings,,,0,40,30,31,,,,,,,
USC00305796,3/3/1995,New York,Kings,,,0,40,28,36,,,,,,,
USC00305796,3/4/1995,New York,Kings,,,0,39,35,35,,,,,,,
USC00305796,3/5/1995,New York,Kings,,,0,47,33,41,,,,,,,
USC00305796,3/6/1995,New York,Kings,,,0,52,39,45,,,1,,,,
USC00305796,3/7/1995,New York,Kings,,,0,50,42,46,,,1,,,,
USC00305796,3/8/1995,New York,Kings,,,0.7,57,38,38,,,,,,,1
USC00305796,3/9/1995,New York,Kings,,,0.18,38,22,22,,,,,,,1
USC00305796,3/10/1995,New York,Kings,,,0,39,21,33,,,,,,,
USC00305796,3/11/1995,New York,Kings,,,0,43,31,38,,,,,,,
USC00305796,3/12/1995,New York,Kings,,,0,49,37,43,,,,,,,
USC00305796,3/13/1995,New York,Kings,,,0,65,42,56,,,,,,,
USC00305796,3/14/1995,New York,Kings,,,0,56,43,43,,,,,,,
USC00305796,3/15/1995,New York,Kings,,,0,60,42,48,,,1,,,,
USC00305796,3/16/1995,New York,Kings,,,0.16,52,45,48,,,,1,,,
USC00305796,3/17/1995,New York,Kings,,,0,63,43,43,,,1,,,,
