STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAPR,FMTM,MDPR,MDSF,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDFG,WDFM,WESD,WSF1,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT14,WT15,WT16,WT17,WT18
USC00471416,4/18/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,74,45,58,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,4/19/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,77,50,59,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,4/20/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,77,54,60,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,4/21/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,84,48,54,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,4/22/1987,Wisconsin,Dane,,,,,,,,,0.81,,0,0,,54,34,40,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,4/23/1987,Wisconsin,Dane,,,,,,,,,0.83,,0,0,,44,35,42,,,,,,,,,1,,,,,,,,,,,,,,,
USC00471416,4/24/1987,Wisconsin,Dane,,,,,,,,,0.05,,0,0,,58,34,43,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,4/25/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,58,36,40,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,4/26/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,65,34,42,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,4/27/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,72,42,60,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,4/28/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,65,36,47,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,4/29/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,65,41,63,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,4/30/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,75,30,51,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/1/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,58,38,48,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/2/1987,Wisconsin,Dane,,,,,,,,,1.22,,0,0,,63,45,51,,,,,,,,,,,1,,,,,,,,,,,,,
USC00471416,5/3/1987,Wisconsin,Dane,,,,,,,,,0.11,,0,0,,55,39,46,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/4/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,58,32,45,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/5/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,60,32,49,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/6/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,67,38,54,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/7/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,76,38,53,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/8/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,68,42,58,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/9/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,74,50,60,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/10/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,81,55,68,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/11/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,83,55,63,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/12/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,82,38,55,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/13/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,61,34,52,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/14/1987,Wisconsin,Dane,,,,,,,,,0.25,,0,0,,71,45,65,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/15/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,78,42,55,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/16/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,70,43,50,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/17/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,79,47,57,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/18/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,85,54,58,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/19/1987,Wisconsin,Dane,,,,,,,,,0.43,,0,0,,65,47,53,,,,,,,,,,,,,1,,,,,,,,,,,
USC00471416,5/20/1987,Wisconsin,Dane,,,,,,,,,0.96,,0,0,,69,50,58,,,,,,,,,,,,,1,,,,,,,,,,,
USC00471416,5/21/1987,Wisconsin,Dane,,,,,,,,,0.42,,0,0,,71,54,68,,,,,,,,,,,,,1,,,,,,,,,,,
USC00471416,5/22/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,83,45,60,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/23/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,59,38,47,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/24/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,53,43,63,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/25/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,62,39,44,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/26/1987,Wisconsin,Dane,,,,,,,,,0.15,,0,0,,65,43,65,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/27/1987,Wisconsin,Dane,,,,,,,,,0.03,,0,0,,82,60,72,,,,,,,,,,,,,1,,,,,,,,,,,
USC00471416,5/28/1987,Wisconsin,Dane,,,,,,,,,0.03,,0,0,,84,57,72,,,,,,,,,,,,,1,,,,,,,,,,,
USC00471416,5/29/1987,Wisconsin,Dane,,,,,,,,,0.32,,0,0,,82,58,70,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/30/1987,Wisconsin,Dane,,,,,,,,,0.05,,0,0,,83,60,68,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,5/31/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,79,56,66,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/1/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,80,57,64,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/2/1987,Wisconsin,Dane,,,,,,,,,0.3,,0,0,,80,57,65,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/3/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,76,52,62,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/4/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,72,43,58,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/5/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,72,52,64,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/6/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,82,56,62,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/7/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,80,59,67,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/8/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,86,64,72,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/9/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,83,45,55,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/10/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,72,40,55,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/11/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,69,50,64,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/12/1987,Wisconsin,Dane,,,,,,,,,0.29,,0,0,,79,55,72,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/13/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,87,65,71,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/14/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,91,70,76,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/15/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,95,59,72,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/16/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,85,52,71,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/17/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/18/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,91,50,76,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/19/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,91,62,71,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/20/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,90,64,70,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/21/1987,Wisconsin,Dane,,,,,,,,,0.12,,0,0,,80,63,69,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/22/1987,Wisconsin,Dane,,,,,,,,,0.14,,0,0,,73,58,66,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/23/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,80,57,70,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/24/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,86,62,74,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/25/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,89,60,67,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/26/1987,Wisconsin,Dane,,,,,,,,,0.31,,0,0,,73,52,62,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/27/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,73,46,49,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/28/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,73,50,58,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/29/1987,Wisconsin,Dane,,,,,,,,,0.02,,0,0,,80,58,70,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,6/30/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,82,51,16,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/1/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,80,50,65,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/2/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,80,48,65,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/3/1987,Wisconsin,Dane,,,,,,,,,0.13,,0,0,,83,57,67,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/4/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,81,59,65,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/5/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,83,59,65,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/6/1987,Wisconsin,Dane,,,,,,,,,0.31,,0,0,,78,55,68,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/7/1987,Wisconsin,Dane,,,,,,,,,0.41,,0,0,,83,52,71,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/8/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,84,66,72,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/9/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,88,68,75,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/10/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,86,70,76,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/11/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,80,68,64,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/12/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,90,65,74,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/13/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,82,60,65,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/14/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,75,58,64,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/15/1987,Wisconsin,Dane,,,,,,,,,0.36,,0,0,,75,55,61,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/16/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,70,45,60,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/17/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,80,62,70,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/18/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,90,55,67,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/19/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,89,67,70,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/20/1987,Wisconsin,Dane,,,,,,,,,0.1,,0,0,,90,62,80,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/21/1987,Wisconsin,Dane,,,,,,,,,0.46,,0,0,,95,60,72,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/22/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,90,62,74,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/23/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,90,67,75,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/24/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,92,68,75,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/25/1987,Wisconsin,Dane,,,,,,,,,0.09,,0,0,,88,68,78,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/26/1987,Wisconsin,Dane,,,,,,,,,0.06,,0,0,,90,64,71,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/27/1987,Wisconsin,Dane,,,,,,,,,0.35,,0,0,,85,60,65,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/28/1987,Wisconsin,Dane,,,,,,,,,0.23,,0,0,,74,61,68,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/29/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,80,55,72,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,7/30/1987,Wisconsin,Dane,,,,,,,,,0.81,,0,0,,89,60,74,,,,,,,,,,,1,,,,,,,,,,,,,
USC00471416,7/31/1987,Wisconsin,Dane,,,,,,,,,0.18,,0,0,,87,63,75,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/1/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,89,64,75,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/2/1987,Wisconsin,Dane,,,,,,,,,0.13,,0,0,,94,65,73,,,,,,,,,,,1,,,,,,,,,,,,,
USC00471416,8/3/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,90,64,80,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/4/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,88,60,68,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/5/1987,Wisconsin,Dane,,,,,,,,,0.02,,0,0,,79,53,60,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/6/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,76,53,61,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/7/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,84,58,72,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/8/1987,Wisconsin,Dane,,,,,,,,,1.28,,0,0,,83,59,67,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/9/1987,Wisconsin,Dane,,,,,,,,,0.22,,0,0,,72,60,67,,,,,,,,,1,,,,,,,,,,,,,,,
USC00471416,8/10/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,78,54,68,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/11/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,80,57,65,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/12/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,81,55,67,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/13/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,82,58,70,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/14/1987,Wisconsin,Dane,,,,,,,,,0.16,,0,0,,72,62,70,,,,,,,,,1,,,,,,,,,,,,,,,
USC00471416,8/15/1987,Wisconsin,Dane,,,,,,,,,1.12,,0,0,,81,65,74,,,,,,,,,,,1,,,,,,,,,,,,,
USC00471416,8/16/1987,Wisconsin,Dane,,,,,,,,,0.05,,0,0,,88,63,71,,,,,,,,,,,1,,,,,,,,,,,,,
USC00471416,8/17/1987,Wisconsin,Dane,,,,,,,,,2.4,,0,0,,86,58,67,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/18/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,80,54,64,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/19/1987,Wisconsin,Dane,,,,,,,,,0.35,,0,0,,77,53,63,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/20/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,76,47,64,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/21/1987,Wisconsin,Dane,,,,,,,,,0.08,,0,0,,80,58,67,,,,,,,,,,,1,,,,,,,,,,,,,
USC00471416,8/22/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,83,56,64,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/23/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,69,44,52,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/24/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,69,42,54,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/25/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,68,47,57,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/26/1987,Wisconsin,Dane,,,,,,,,,0.32,,0,0,,60,48,52,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/27/1987,Wisconsin,Dane,,,,,,,,,0.6,,0,0,,60,52,60,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/28/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,69,50,59,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/29/1987,Wisconsin,Dane,,,,,,,,,0.08,,0,0,,69,45,54,,,,,,,,,1,,,,,,,,,,,,,,,
USC00471416,8/30/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,74,46,56,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,8/31/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,69,45,55,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/1/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,68,42,56,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/2/1987,Wisconsin,Dane,,,,,,,,,0.04,,0,0,,76,44,54,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/3/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,78,39,54,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/4/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,72,41,56,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/5/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,79,54,62,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/6/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,84,57,65,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/7/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,80,57,65,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/8/1987,Wisconsin,Dane,,,,,,,,,0.08,,0,0,,74,55,63,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/9/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,77,47,58,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/10/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,74,45,60,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/11/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,67,49,60,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/12/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,76,46,56,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/13/1987,Wisconsin,Dane,,,,,,,,,0.24,,0,0,,70,46,54,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/14/1987,Wisconsin,Dane,,,,,,,,,0.25,,0,0,,66,38,51,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/15/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,72,52,62,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/16/1987,Wisconsin,Dane,,,,,,,,,0.84,,0,0,,75,58,66,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/17/1987,Wisconsin,Dane,,,,,,,,,0.7,,0,0,,72,52,64,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/18/1987,Wisconsin,Dane,,,,,,,,,0.45,,0,0,,70,58,58,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/19/1987,Wisconsin,Dane,,,,,,,,,0.08,,0,0,,62,40,42,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/20/1987,Wisconsin,Dane,,,,,,,,,0.22,,0,0,,63,40,42,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/21/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,62,43,54,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/22/1987,Wisconsin,Dane,,,,,,,,,0.02,,0,0,,63,46,55,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/23/1987,Wisconsin,Dane,,,,,,,,,0.02,,0,0,,60,44,55,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/24/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,60,44,53,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/25/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,65,35,49,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/26/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,68,44,54,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/27/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,79,55,63,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/28/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,82,44,60,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/29/1987,Wisconsin,Dane,,,,,,,,,0.07,,0,0,,76,44,53,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,9/30/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,60,42,52,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/1/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,62,34,45,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/2/1987,Wisconsin,Dane,,,,,,,,,0.02,,0,0,,71,32,49,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/3/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,49,24,32,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/4/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,55,32,40,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/5/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,68,40,34,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/6/1987,Wisconsin,Dane,,,,,,,,,0.02,,0,0,,64,36,45,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/7/1987,Wisconsin,Dane,,,,,,,,,0.1,,0,0,,50,28,38,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/8/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,43,17,28,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/9/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,54,20,43,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/10/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,53,29,38,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/11/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,39,18,27,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/12/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,48,18,30,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/13/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,60,24,38,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/14/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,67,28,50,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/15/1987,Wisconsin,Dane,,,,,,,,,0.02,,0,0,,62,42,50,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/16/1987,Wisconsin,Dane,,,,,,,,,0.02,,0,0,,71,42,52,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/17/1987,Wisconsin,Dane,,,,,,,,,0.4,,0,0,,55,35,44,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/18/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,50,32,42,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/19/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,58,29,39,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/20/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,55,23,36,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/21/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,44,24,35,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/22/1987,Wisconsin,Dane,,,,,,,,,0.07,,0.5,,,45,25,34,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/23/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,54,23,34,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/24/1987,Wisconsin,Dane,,,,,,,,,0.09,,0,0,,42,35,37,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/25/1987,Wisconsin,Dane,,,,,,,,,0.07,,0,0,,46,17,29,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/26/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,50,21,38,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/27/1987,Wisconsin,Dane,,,,,,,,,0.13,,0,0,,46,28,39,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/28/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,48,23,35,,,,,,,,,,,,,,,,,,,,,,,,
USC00471416,10/29/1987,Wisconsin,Dane,,,,,,,,,0,,0,0,,44,23,34,,,,,,,,,,,,,,,,,,,,,,,,
